source,country,station,bhi_id,lat,lon,year,date,variable,qflag,value,unit,vflag,detli,lmqnt,sub_id,bio_id,samp_id,num_indiv_subsamp
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,CB180,,0.0004743,mg/kg,NA,NA,NA,NA,P1996/04876,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,CB180,,0.0004838,mg/kg,NA,NA,NA,NA,P1996/04887,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,CB180,,0.000493,mg/kg,NA,NA,NA,NA,P1996/04878,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,CB180,,0.0005112,mg/kg,NA,NA,NA,NA,P1996/04880,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,CB180,,0.0006468,mg/kg,NA,NA,NA,NA,P1996/04881,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,CB180,,0.0007008,mg/kg,NA,NA,NA,NA,P1996/04882,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,CB180,,0.001064,mg/kg,NA,NA,NA,NA,P1996/04877,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,Summa PCB (kapillaer kolonn),,0.004712,mg/kg,NA,NA,NA,NA,P1996/04879,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,Summa PCB (kapillaer kolonn),,0.004968,mg/kg,NA,NA,NA,NA,P1996/04880,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,Summa PCB (kapillaer kolonn),,0.00498,mg/kg,NA,NA,NA,NA,P1996/04885,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,Summa PCB (kapillaer kolonn),,0.005082,mg/kg,NA,NA,NA,NA,P1996/04883,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,Summa PCB (kapillaer kolonn),,0.005192,mg/kg,NA,NA,NA,NA,P1996/04887,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,Summa PCB (kapillaer kolonn),,0.006417,mg/kg,NA,NA,NA,NA,P1996/04876,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,Summa PCB (kapillaer kolonn),,0.00696,mg/kg,NA,NA,NA,NA,P1996/04878,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,Summa PCB (kapillaer kolonn),,0.007644,mg/kg,NA,NA,NA,NA,P1996/04886,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,Summa PCB (kapillaer kolonn),,0.009198,mg/kg,NA,NA,NA,NA,P1996/04882,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1996,1996-11-04,Summa PCB (kapillaer kolonn),,0.00952,mg/kg,NA,NA,NA,NA,P1996/04877,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB101,,0.001425,mg/kg,NA,NA,NA,NA,P1997/01238,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB101,,0.00144,mg/kg,NA,NA,NA,NA,P1997/01236,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB101,,0.00144,mg/kg,NA,NA,NA,NA,P1997/01239,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB101,,0.001504,mg/kg,NA,NA,NA,NA,P1997/01244,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB101,,0.001508,mg/kg,NA,NA,NA,NA,P1997/01242,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB101,,0.0017,mg/kg,NA,NA,NA,NA,P1997/01240,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB101,,0.00171,mg/kg,NA,NA,NA,NA,P1997/01241,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB101,,0.001824,mg/kg,NA,NA,NA,NA,P1997/01237,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB118,,0.0009879,mg/kg,NA,NA,NA,NA,P1997/01243,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB118,,0.0011492,mg/kg,NA,NA,NA,NA,P1997/01245,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB118,,0.001276,mg/kg,NA,NA,NA,NA,P1997/01242,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB118,,0.00132,mg/kg,NA,NA,NA,NA,P1997/01236,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB118,,0.00133,mg/kg,NA,NA,NA,NA,P1997/01238,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB118,,0.00144,mg/kg,NA,NA,NA,NA,P1997/01239,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB118,,0.00153,mg/kg,NA,NA,NA,NA,P1997/01241,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB118,,0.001536,mg/kg,NA,NA,NA,NA,P1997/01237,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB118,,0.001598,mg/kg,NA,NA,NA,NA,P1997/01244,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB118,,0.001615,mg/kg,NA,NA,NA,NA,P1997/01240,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB138,,0.002436,mg/kg,NA,NA,NA,NA,P1997/01242,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB138,,0.00252,mg/kg,NA,NA,NA,NA,P1997/01239,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB138,,0.00264,mg/kg,NA,NA,NA,NA,P1997/01236,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB138,,0.002664,mg/kg,NA,NA,NA,NA,P1997/01243,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB138,,0.002704,mg/kg,NA,NA,NA,NA,P1997/01245,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB138,,0.00285,mg/kg,NA,NA,NA,NA,P1997/01238,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB138,,0.002914,mg/kg,NA,NA,NA,NA,P1997/01244,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB138,,0.00324,mg/kg,NA,NA,NA,NA,P1997/01241,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB138,,0.00336,mg/kg,NA,NA,NA,NA,P1997/01237,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB138,,0.0034,mg/kg,NA,NA,NA,NA,P1997/01240,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB153,,0.003016,mg/kg,NA,NA,NA,NA,P1997/01242,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB153,,0.00312,mg/kg,NA,NA,NA,NA,P1997/01239,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB153,,0.003549,mg/kg,NA,NA,NA,NA,P1997/01245,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB153,,0.0036,mg/kg,NA,NA,NA,NA,P1997/01236,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB153,,0.003774,mg/kg,NA,NA,NA,NA,P1997/01243,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB153,,0.003854,mg/kg,NA,NA,NA,NA,P1997/01244,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB153,,0.004275,mg/kg,NA,NA,NA,NA,P1997/01238,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB153,,0.004416,mg/kg,NA,NA,NA,NA,P1997/01237,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB153,,0.0045,mg/kg,NA,NA,NA,NA,P1997/01241,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB153,,0.004675,mg/kg,NA,NA,NA,NA,P1997/01240,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB180,,0.0007192,mg/kg,NA,NA,NA,NA,P1997/01242,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB180,,0.000732,mg/kg,NA,NA,NA,NA,P1997/01239,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB180,,0.000804,mg/kg,NA,NA,NA,NA,P1997/01236,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB180,,0.00094,mg/kg,NA,NA,NA,NA,P1997/01244,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB180,,0.00095,mg/kg,NA,NA,NA,NA,P1997/01238,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB180,,0.00102,mg/kg,NA,NA,NA,NA,P1997/01240,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB180,,0.0010323,mg/kg,NA,NA,NA,NA,P1997/01243,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB180,,0.001056,mg/kg,NA,NA,NA,NA,P1997/01237,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB180,,0.00108,mg/kg,NA,NA,NA,NA,P1997/01241,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB180,,0.0010985,mg/kg,NA,NA,NA,NA,P1997/01245,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB28,,5.4e-05,mg/kg,NA,NA,NA,NA,P1997/01241,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB28,,5.55e-05,mg/kg,NA,NA,NA,NA,P1997/01243,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB28,,5.64e-05,mg/kg,NA,NA,NA,NA,P1997/01244,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB28,,7.65e-05,mg/kg,NA,NA,NA,NA,P1997/01240,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB28,,9.5e-05,mg/kg,NA,NA,NA,NA,P1997/01238,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB28,,9.6e-05,mg/kg,NA,NA,NA,NA,P1997/01237,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB28,,9.6e-05,mg/kg,NA,NA,NA,NA,P1997/01239,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB28,,0.0001044,mg/kg,NA,NA,NA,NA,P1997/01242,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB28,,0.000144,mg/kg,NA,NA,NA,NA,P1997/01236,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB28,,0.000169,mg/kg,NA,NA,NA,NA,P1997/01245,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB52,,0.0001332,mg/kg,NA,NA,NA,NA,P1997/01243,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB52,,0.000252,mg/kg,NA,NA,NA,NA,P1997/01241,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB52,,0.0002538,mg/kg,NA,NA,NA,NA,P1997/01244,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB52,,0.0002805,mg/kg,NA,NA,NA,NA,P1997/01240,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB52,,0.000285,mg/kg,NA,NA,NA,NA,P1997/01238,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB52,,0.0002976,mg/kg,NA,NA,NA,NA,P1997/01237,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB52,,0.000312,mg/kg,NA,NA,NA,NA,P1997/01239,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB52,,0.000348,mg/kg,NA,NA,NA,NA,P1997/01242,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB52,,0.0003549,mg/kg,NA,NA,NA,NA,P1997/01245,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,CB52,,0.000372,mg/kg,NA,NA,NA,NA,P1997/01236,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,Summa PCB (kapillaer kolonn),,0.009396,mg/kg,NA,NA,NA,NA,P1997/01242,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,Summa PCB (kapillaer kolonn),,0.009435,mg/kg,NA,NA,NA,NA,P1997/01243,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,Summa PCB (kapillaer kolonn),,0.0096,mg/kg,NA,NA,NA,NA,P1997/01239,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,Summa PCB (kapillaer kolonn),,0.010309,mg/kg,NA,NA,NA,NA,P1997/01245,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,Summa PCB (kapillaer kolonn),,0.01032,mg/kg,NA,NA,NA,NA,P1997/01236,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,Summa PCB (kapillaer kolonn),,0.01128,mg/kg,NA,NA,NA,NA,P1997/01244,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,Summa PCB (kapillaer kolonn),,0.0114,mg/kg,NA,NA,NA,NA,P1997/01238,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,Summa PCB (kapillaer kolonn),,0.01248,mg/kg,NA,NA,NA,NA,P1997/01237,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,Summa PCB (kapillaer kolonn),,0.0126,mg/kg,NA,NA,NA,NA,P1997/01241,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-05-12,Summa PCB (kapillaer kolonn),,0.01275,mg/kg,NA,NA,NA,NA,P1997/01240,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB101,,0.0005712,mg/kg,NA,NA,NA,NA,P1997/05817,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB101,,0.0006603,mg/kg,NA,NA,NA,NA,P1997/05815,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB101,,0.0006664,mg/kg,NA,NA,NA,NA,P1997/05814,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB101,,0.0006725,mg/kg,NA,NA,NA,NA,P1997/05816,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB101,,0.0007128,mg/kg,NA,NA,NA,NA,P1997/05806,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB101,,0.0010962,mg/kg,NA,NA,NA,NA,P1997/05809,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB101,,0.001104,mg/kg,NA,NA,NA,NA,P1997/05808,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB101,,0.0011822,mg/kg,NA,NA,NA,NA,P1997/05810,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB101,,0.001188,mg/kg,NA,NA,NA,NA,P1997/05807,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB101,,0.0015792,mg/kg,NA,NA,NA,NA,P1997/05811,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB101,,0.0027548,mg/kg,NA,NA,NA,NA,P1997/05812,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB118,,0.000588,mg/kg,NA,NA,NA,NA,P1997/05817,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB118,,0.0006461,mg/kg,NA,NA,NA,NA,P1997/05815,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB118,,0.0007532,mg/kg,NA,NA,NA,NA,P1997/05816,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB118,,0.0007616,mg/kg,NA,NA,NA,NA,P1997/05814,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB118,,0.0010962,mg/kg,NA,NA,NA,NA,P1997/05809,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB118,,0.001285,mg/kg,NA,NA,NA,NA,P1997/05810,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB118,,0.001287,mg/kg,NA,NA,NA,NA,P1997/05807,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB118,,0.0013104,mg/kg,NA,NA,NA,NA,P1997/05811,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB118,,0.001716,mg/kg,NA,NA,NA,NA,P1997/05813,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB118,,0.0027548,mg/kg,NA,NA,NA,NA,P1997/05812,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB138,,0.0011424,mg/kg,NA,NA,NA,NA,P1997/05817,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB138,,0.0017754,mg/kg,NA,NA,NA,NA,P1997/05816,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB138,,0.001904,mg/kg,NA,NA,NA,NA,P1997/05814,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB138,,0.001917,mg/kg,NA,NA,NA,NA,P1997/05815,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB138,,0.0021588,mg/kg,NA,NA,NA,NA,P1997/05810,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB138,,0.0024,mg/kg,NA,NA,NA,NA,P1997/05808,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB138,,0.002436,mg/kg,NA,NA,NA,NA,P1997/05809,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB138,,0.002592,mg/kg,NA,NA,NA,NA,P1997/05806,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB138,,0.0026208,mg/kg,NA,NA,NA,NA,P1997/05811,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB138,,0.003267,mg/kg,NA,NA,NA,NA,P1997/05807,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB138,,0.00468,mg/kg,NA,NA,NA,NA,P1997/05813,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB138,,0.005964,mg/kg,NA,NA,NA,NA,P1997/05812,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB153,,0.0013776,mg/kg,NA,NA,NA,NA,P1997/05817,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB153,,0.0022865,mg/kg,NA,NA,NA,NA,P1997/05816,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB153,,0.002584,mg/kg,NA,NA,NA,NA,P1997/05814,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB153,,0.002827,mg/kg,NA,NA,NA,NA,P1997/05810,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB153,,0.003045,mg/kg,NA,NA,NA,NA,P1997/05809,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB153,,0.00312,mg/kg,NA,NA,NA,NA,P1997/05808,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB153,,0.0033264,mg/kg,NA,NA,NA,NA,P1997/05811,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB153,,0.003408,mg/kg,NA,NA,NA,NA,P1997/05815,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB153,,0.003456,mg/kg,NA,NA,NA,NA,P1997/05806,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB153,,0.004158,mg/kg,NA,NA,NA,NA,P1997/05807,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB153,,0.007952,mg/kg,NA,NA,NA,NA,P1997/05812,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB180,,0.0005654,mg/kg,NA,NA,NA,NA,P1997/05810,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB180,,0.0005918,mg/kg,NA,NA,NA,NA,P1997/05816,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB180,,0.0006528,mg/kg,NA,NA,NA,NA,P1997/05814,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB180,,0.0007392,mg/kg,NA,NA,NA,NA,P1997/05811,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB180,,0.0007714,mg/kg,NA,NA,NA,NA,P1997/05809,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB180,,0.000792,mg/kg,NA,NA,NA,NA,P1997/05808,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB180,,0.0010476,mg/kg,NA,NA,NA,NA,P1997/05806,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB180,,0.001089,mg/kg,NA,NA,NA,NA,P1997/05807,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB180,,0.001491,mg/kg,NA,NA,NA,NA,P1997/05815,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB180,,0.0016756,mg/kg,NA,NA,NA,NA,P1997/05812,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB180,,0.001872,mg/kg,NA,NA,NA,NA,P1997/05813,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB28,,3.9e-05,mg/kg,NA,NA,NA,NA,P1997/05813,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB28,,4.26e-05,mg/kg,NA,NA,NA,NA,P1997/05815,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB28,,8.12e-05,mg/kg,NA,NA,NA,NA,P1997/05809,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB28,,0.0001988,mg/kg,NA,NA,NA,NA,P1997/05812,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB28,,0.0002352,mg/kg,NA,NA,NA,NA,P1997/05811,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB28,<,7.56e-05,mg/kg,NA,NA,NA,NA,P1997/05806,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB28,<,7.92e-05,mg/kg,NA,NA,NA,NA,P1997/05807,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB28,<,8.16e-05,mg/kg,NA,NA,NA,NA,P1997/05814,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB28,<,0.0001076,mg/kg,NA,NA,NA,NA,P1997/05816,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB28,<,0.0001176,mg/kg,NA,NA,NA,NA,P1997/05817,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB28,<,0.00012,mg/kg,NA,NA,NA,NA,P1997/05808,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB28,<,0.0001285,mg/kg,NA,NA,NA,NA,P1997/05810,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB52,,0.000108,mg/kg,NA,NA,NA,NA,P1997/05806,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB52,,0.0001089,mg/kg,NA,NA,NA,NA,P1997/05807,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB52,,0.0001092,mg/kg,NA,NA,NA,NA,P1997/05813,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB52,,0.0001224,mg/kg,NA,NA,NA,NA,P1997/05814,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB52,,0.0001344,mg/kg,NA,NA,NA,NA,P1997/05817,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB52,,0.0001491,mg/kg,NA,NA,NA,NA,P1997/05815,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB52,,0.0001883,mg/kg,NA,NA,NA,NA,P1997/05816,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB52,,0.0002056,mg/kg,NA,NA,NA,NA,P1997/05810,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB52,,0.00024,mg/kg,NA,NA,NA,NA,P1997/05808,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB52,,0.0005112,mg/kg,NA,NA,NA,NA,P1997/05812,NA,NA
IVL,Sweden,Utlaengan,14,55.9491,15.781,1997,1997-11-14,CB52,,0.0005712,mg/kg,NA,NA,NA,NA,P1997/05811,NA,NA
