"TIME","GEO","GEO_LABEL","UNIT","NA_ITEM","NA_ITEM_LABEL","Value","Flag and Footnotes"
1999,"IS","Iceland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",73.1,""
1999,"NO","Norway","Current prices, million euro","B1GQ","Gross domestic product at market prices",152303.3,""
1999,"NO","Norway","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",268564.1,""
1999,"NO","Norway","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",83,""
1999,"CH","Switzerland","Current prices, million euro","B1GQ","Gross domestic product at market prices",272113.9,""
1999,"CH","Switzerland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",351372.7,""
1999,"CH","Switzerland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",80,""
1999,"ME","Montenegro","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1999,"ME","Montenegro","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1999,"ME","Montenegro","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1999,"MK","Former Yugoslav Republic of Macedonia, the","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1999,"MK","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1999,"MK","Former Yugoslav Republic of Macedonia, the","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1999,"AL","Albania","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1999,"AL","Albania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1999,"AL","Albania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1999,"RS","Serbia","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1999,"RS","Serbia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",17919.8,""
1999,"RS","Serbia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",60.2,""
1999,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1999,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1999,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
2000,"BE","Belgium","Current prices, million euro","B1GQ","Gross domestic product at market prices",258222,""
2000,"BE","Belgium","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",311463.2,""
2000,"BE","Belgium","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",85.3,""
2000,"BG","Bulgaria","Current prices, million euro","B1GQ","Gross domestic product at market prices",14300.5,""
2000,"BG","Bulgaria","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",24427.1,""
2000,"BG","Bulgaria","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",64.8,""
2000,"CZ","Czech Republic","Current prices, million euro","B1GQ","Gross domestic product at market prices",66648.8,""
2000,"CZ","Czech Republic","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",114387.1,""
2000,"CZ","Czech Republic","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",73.2,""
2000,"DK","Denmark","Current prices, million euro","B1GQ","Gross domestic product at market prices",178018.2,""
2000,"DK","Denmark","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",225405.3,""
2000,"DK","Denmark","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",93.3,""
2000,"DE","Germany (until 1990 former territory of the FRG)","Current prices, million euro","B1GQ","Gross domestic product at market prices",2116480,""
2000,"DE","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",2358690.9,""
2000,"DE","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",91.4,""
2000,"EE","Estonia","Current prices, million euro","B1GQ","Gross domestic product at market prices",6170.8,""
2000,"EE","Estonia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",10642.2,""
2000,"EE","Estonia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",72.3,""
2000,"IE","Ireland","Current prices, million euro","B1GQ","Gross domestic product at market prices",108359.8,""
2000,"IE","Ireland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",123609.4,""
2000,"IE","Ireland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",74.4,""
2000,"EL","Greece","Current prices, million euro","B1GQ","Gross domestic product at market prices",142976,""
2000,"EL","Greece","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",189901.3,""
2000,"EL","Greece","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",84,""
2000,"ES","Spain","Current prices, million euro","B1GQ","Gross domestic product at market prices",646250,""
2000,"ES","Spain","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",867918,""
2000,"ES","Spain","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",80.3,""
2000,"FR","France","Current prices, million euro","B1GQ","Gross domestic product at market prices",1485303,""
2000,"FR","France","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",1771701,""
2000,"FR","France","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",88.7,""
2000,"HR","Croatia","Current prices, million euro","B1GQ","Gross domestic product at market prices",23582,""
2000,"HR","Croatia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",35287.7,""
2000,"HR","Croatia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",78.4,""
2000,"IT","Italy","Current prices, million euro","B1GQ","Gross domestic product at market prices",1239266.3,""
2000,"IT","Italy","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",1555551,""
2000,"IT","Italy","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",96.9,""
2000,"CY","Cyprus","Current prices, million euro","B1GQ","Gross domestic product at market prices",10750.1,""
2000,"CY","Cyprus","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",14174.4,""
2000,"CY","Cyprus","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",74.1,""
2000,"LV","Latvia","Current prices, million euro","B1GQ","Gross domestic product at market prices",8606.2,""
2000,"LV","Latvia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",12260.2,""
2000,"LV","Latvia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",69,""
2000,"LT","Lithuania","Current prices, million euro","B1GQ","Gross domestic product at market prices",12491.3,""
2000,"LT","Lithuania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",18320.7,""
2000,"LT","Lithuania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",65.4,""
2000,"LU","Luxembourg","Current prices, million euro","B1GQ","Gross domestic product at market prices",23200.8,""
2000,"LU","Luxembourg","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",30248.2,""
2000,"LU","Luxembourg","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",76.5,""
2000,"HU","Hungary","Current prices, million euro","B1GQ","Gross domestic product at market prices",51185.8,""
2000,"HU","Hungary","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",80424.5,""
2000,"HU","Hungary","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",81.9,""
2000,"MT","Malta","Current prices, million euro","B1GQ","Gross domestic product at market prices",4394.9,""
2000,"MT","Malta","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",5391.6,""
2000,"MT","Malta","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",81.7,""
2000,"NL","Netherlands","Current prices, million euro","B1GQ","Gross domestic product at market prices",448061,""
2000,"NL","Netherlands","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",554727.4,""
2000,"NL","Netherlands","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",87.8,""
2000,"AT","Austria","Current prices, million euro","B1GQ","Gross domestic product at market prices",213196.1,""
2000,"AT","Austria","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",253712.6,""
2000,"AT","Austria","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",86.1,""
2000,"PL","Poland","Current prices, million euro","B1GQ","Gross domestic product at market prices",186375.9,""
2000,"PL","Poland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",246570.9,""
2000,"PL","Poland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",68.2,""
2000,"PT","Portugal","Current prices, million euro","B1GQ","Gross domestic product at market prices",128466.3,""
2000,"PT","Portugal","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",167145.3,""
2000,"PT","Portugal","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",92.9,""
2000,"RO","Romania","Current prices, million euro","B1GQ","Gross domestic product at market prices",40796.8,""
2000,"RO","Romania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",82976.6,""
2000,"RO","Romania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",65.5,""
2000,"SI","Slovenia","Current prices, million euro","B1GQ","Gross domestic product at market prices",21923.5,""
2000,"SI","Slovenia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",27888.1,""
2000,"SI","Slovenia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",76.9,""
2000,"SK","Slovakia","Current prices, million euro","B1GQ","Gross domestic product at market prices",22346.8,""
2000,"SK","Slovakia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",41895.1,""
2000,"SK","Slovakia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",62.2,""
2000,"FI","Finland","Current prices, million euro","B1GQ","Gross domestic product at market prices",136261,""
2000,"FI","Finland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",158091,""
2000,"FI","Finland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",84.5,""
2000,"SE","Sweden","Current prices, million euro","B1GQ","Gross domestic product at market prices",281859.3,""
2000,"SE","Sweden","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",299663.7,""
