"rgn_id","basin","year","variable","value","unit","data_descrip","bhi_goal"
15,"Bornholm Basin",2007,6,5.5,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2007,6,6.5,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2007,6,6,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2007,6,6,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2007,6,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2007,6,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2007,6,5.5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2007,6,5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2007,6,5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2007,6,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2007,6,6,"secchi depth m","summer secchi observations","eut"
36,"Aland Sea",2007,6,5.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2007,6,7.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2007,6,8.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2007,6,8.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2007,6,7.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2007,6,8.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2007,6,8,"secchi depth m","summer secchi observations","eut"
40,"The Quark",2007,6,6.5,"secchi depth m","summer secchi observations","eut"
42,"Bothnian Bay",2007,6,7.5,"secchi depth m","summer secchi observations","eut"
42,"Bothnian Bay",2007,6,8,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2007,6,7.5,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2007,6,5.5,"secchi depth m","summer secchi observations","eut"
40,"The Quark",2007,6,7,"secchi depth m","summer secchi observations","eut"
39,"The Quark",2007,6,6,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2007,6,6.5,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2007,6,7.5,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2007,6,6,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2007,6,8.5,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2007,6,8,"secchi depth m","summer secchi observations","eut"
30,"Northern Baltic Proper",2007,8,5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2007,8,5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2007,8,4,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2007,8,2.5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2007,8,4,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2007,8,4,"secchi depth m","summer secchi observations","eut"
34,"Gulf of Finland",2007,8,3.5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2007,8,3.5,"secchi depth m","summer secchi observations","eut"
30,"Northern Baltic Proper",2007,8,4,"secchi depth m","summer secchi observations","eut"
31,"Northern Baltic Proper",2007,8,3.5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2007,8,4,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2007,8,3,"secchi depth m","summer secchi observations","eut"
31,"Northern Baltic Proper",2007,8,6,"secchi depth m","summer secchi observations","eut"
30,"Northern Baltic Proper",2007,8,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2007,8,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2007,8,5,"secchi depth m","summer secchi observations","eut"
36,"Aland Sea",2007,8,5.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2007,8,7,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2007,8,7,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2007,8,6.5,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2007,8,5.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2007,8,7,"secchi depth m","summer secchi observations","eut"
30,"Northern Baltic Proper",2007,8,6,"secchi depth m","summer secchi observations","eut"
30,"Northern Baltic Proper",2007,8,5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2007,8,5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2007,8,4,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2007,9,4.5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2007,9,6,"secchi depth m","summer secchi observations","eut"
30,"Northern Baltic Proper",2007,9,5,"secchi depth m","summer secchi observations","eut"
31,"Northern Baltic Proper",2007,9,6,"secchi depth m","summer secchi observations","eut"
30,"Northern Baltic Proper",2007,9,5.5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2007,9,6,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2007,9,6,"secchi depth m","summer secchi observations","eut"
42,"Bothnian Bay",2008,7,4,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2008,6,5.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2008,6,6.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2008,6,5.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2008,6,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2008,6,5,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2008,6,5,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2008,6,4.5,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2008,6,4.5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,6,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2008,6,5.5,"secchi depth m","summer secchi observations","eut"
36,"Aland Sea",2008,6,6.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2008,6,6.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2008,6,6.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2008,6,7.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2008,6,6,"secchi depth m","summer secchi observations","eut"
40,"The Quark",2008,6,5.5,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2008,6,7,"secchi depth m","summer secchi observations","eut"
40,"The Quark",2008,6,5,"secchi depth m","summer secchi observations","eut"
39,"The Quark",2008,6,5.5,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2008,6,5.5,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2008,6,5.5,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2008,6,6.5,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2008,6,6,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2008,6,8.5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2008,6,6.5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2008,6,6,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2008,8,3.5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2008,8,5.5,"secchi depth m","summer secchi observations","eut"
34,"Gulf of Finland",2008,8,5.5,"secchi depth m","summer secchi observations","eut"
34,"Gulf of Finland",2008,8,6.5,"secchi depth m","summer secchi observations","eut"
30,"Northern Baltic Proper",2008,8,6.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2008,8,6.5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,8,7,"secchi depth m","summer secchi observations","eut"
36,"Aland Sea",2008,8,5.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2008,8,6.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2008,8,6.5,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2008,8,5,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2008,8,6,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2008,8,6,"secchi depth m","summer secchi observations","eut"
31,"Northern Baltic Proper",2008,8,6,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2008,8,5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2008,9,5.5,"secchi depth m","summer secchi observations","eut"
36,"Aland Sea",2008,9,6.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2008,9,7,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2008,9,6.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2008,9,7,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2009,7,4,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2009,7,6,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2009,8,3.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2009,8,3.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,6,8.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,6,8,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2009,6,7,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2009,6,10,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2009,6,10,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2009,6,10,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2009,6,10,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2009,6,6.5,"secchi depth m","summer secchi observations","eut"
36,"Aland Sea",2009,6,7,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2009,6,8,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2009,6,7,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2009,6,7,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2009,6,7,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2009,6,6,"secchi depth m","summer secchi observations","eut"
42,"Bothnian Bay",2009,6,5,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2009,6,6,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2009,6,6,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2009,6,5.5,"secchi depth m","summer secchi observations","eut"
39,"The Quark",2009,6,6,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2009,6,7,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2009,6,6,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2009,6,7.5,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2009,6,7.5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2009,8,5,"secchi depth m","summer secchi observations","eut"
33,"Gulf of Finland",2009,8,5,"secchi depth m","summer secchi observations","eut"
33,"Gulf of Finland",2009,8,5,"secchi depth m","summer secchi observations","eut"
33,"Gulf of Finland",2009,8,5,"secchi depth m","summer secchi observations","eut"
33,"Gulf of Finland",2009,8,4,"secchi depth m","summer secchi observations","eut"
33,"Gulf of Finland",2009,8,4.5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2009,8,5.3,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2009,8,4,"secchi depth m","summer secchi observations","eut"
30,"Northern Baltic Proper",2009,8,5.5,"secchi depth m","summer secchi observations","eut"
30,"Northern Baltic Proper",2009,8,5.5,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2009,8,5.5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2009,8,5.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2009,8,6,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2009,8,6.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2009,8,7,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2009,8,7,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2009,8,6,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2009,8,6,"secchi depth m","summer secchi observations","eut"
31,"Northern Baltic Proper",2009,8,5.5,"secchi depth m","summer secchi observations","eut"
31,"Northern Baltic Proper",2009,8,5,"secchi depth m","summer secchi observations","eut"
34,"Gulf of Finland",2009,8,5,"secchi depth m","summer secchi observations","eut"
34,"Gulf of Finland",2009,8,4,"secchi depth m","summer secchi observations","eut"
31,"Northern Baltic Proper",2009,8,4.5,"secchi depth m","summer secchi observations","eut"
34,"Gulf of Finland",2009,9,4.5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2009,9,4,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2010,6,9,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2010,6,8,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2010,6,8,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2010,6,8,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2010,6,8,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2010,6,8.5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2010,6,8,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2010,6,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2010,6,7.5,"secchi depth m","summer secchi observations","eut"
36,"Aland Sea",2010,6,5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2010,6,7.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2010,6,7.2,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2010,6,6.5,"secchi depth m","summer secchi observations","eut"
38,"Bothnian Sea",2010,6,7,"secchi depth m","summer secchi observations","eut"
40,"The Quark",2010,6,7.5,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2010,6,7,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2010,6,3.5,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2010,6,8.5,"secchi depth m","summer secchi observations","eut"
41,"Bothnian Bay",2010,6,8,"secchi depth m","summer secchi observations","eut"
39,"The Quark",2010,6,5,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2010,6,5.5,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2010,6,7,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2010,6,8,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2010,6,7,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2010,6,5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2010,6,6,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2010,6,5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2010,6,6,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2010,6,6.5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2010,7,3.5,"secchi depth m","summer secchi observations","eut"
32,"Gulf of Finland",2010,7,3.5,"secchi depth m","summer secchi observations","eut"
