"station","rgn_id","year","value","variable","basin","bhi_goal","unit","data_descrip"
"LL12",30,2006,0.0141,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",30,2006,0.0111,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",30,2006,0.0114,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",30,2006,0.0096,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",30,2006,0.0126,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",30,2006,0.0066,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",30,2006,0.0084,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",30,2006,0.0093,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",30,2006,0.0102,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",30,2006,0.0117,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",30,2006,0.009,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",36,2007,0.006,"total TEQ dioxin-like pcb","Aland Sea","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",36,2007,0.012,"total TEQ dioxin-like pcb","Aland Sea","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",36,2007,0.012,"total TEQ dioxin-like pcb","Aland Sea","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",36,2007,0.009,"total TEQ dioxin-like pcb","Aland Sea","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",36,2007,0.012,"total TEQ dioxin-like pcb","Aland Sea","CON","TEQ pg/g","unique herring samples reference ids"
"LL12",36,2007,0.015,"total TEQ dioxin-like pcb","Aland Sea","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2006,0.0069,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2006,0.0102,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2006,0.0177,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2006,0.0096,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2006,0.0273,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2006,0.0054,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2006,0.0066,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2006,0.0081,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2006,0.0126,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2006,0.045,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2006,0.0132,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2006,0.0132,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2005,0.048,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2005,0.072,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2005,0.06,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2005,0.063,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2005,0.102,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2005,0.087,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2005,0.054,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2005,0.045,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2005,0.039,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2005,0.186,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2005,0.039,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2005,0.027,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2007,0.048,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2007,0.039,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2007,0.024,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2007,0.015,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2007,0.033,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2007,0.018,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2007,0.012,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2007,0.018,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2007,0.018,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2007,0.018,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2007,0.009,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"LL3A",32,2007,0.024,"total TEQ dioxin-like pcb","Gulf of Finland","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2006,0.0114,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2006,0.0126,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2006,0.0072,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2006,0.0099,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2006,0.0078,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2006,0.0069,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2006,0.0135,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2006,0.0123,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2006,0.012,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2006,0.0117,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2006,0.0078,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2006,0.0102,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2007,0.009,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2007,0.009,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2007,0.009,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2007,0.006,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2007,0.006,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2007,0.009,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2007,0.009,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2007,0.009,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2007,0.006,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2007,0.015,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2007,0.006,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2005,0.036,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2005,0.033,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2005,0.048,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2005,0.03,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2005,0.042,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2005,0.039,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2005,0.03,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2005,0.036,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2005,0.03,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2005,0.03,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2005,0.03,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"MS10",38,2005,0.024,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"RR8",42,2006,0.015,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR8",42,2006,0.0102,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR8",42,2006,0.0105,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR8",42,2006,0.0084,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR8",42,2006,0.0087,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR8",42,2006,0.006,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR8",42,2006,0.0099,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR8",42,2006,0.0126,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR8",42,2006,0.0096,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR8",42,2006,0.0081,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR8",42,2006,0.0114,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR8",42,2006,0.0069,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR9",42,2007,0.009,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR9",42,2007,0.009,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR9",42,2007,0.012,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR9",42,2007,0.009,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR9",42,2007,0.009,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR9",42,2007,0.009,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR9",42,2007,0.012,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR9",42,2007,0.009,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR9",42,2007,0.012,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR9",42,2007,0.009,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR9",42,2007,0.012,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"RR9",42,2007,0.012,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B10",13,2011,0.03108,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B10",13,2011,0.0144,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B10",13,2011,0.02652,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B10",13,2011,0.01743,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B10",13,2011,0.03405,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B10",13,2011,0.04635,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B10",13,2011,0.0183,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B10",13,2011,0.02229,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B10",13,2011,0.02241,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B10",13,2011,0.01983,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B10",13,2011,0.03645,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B10",13,2011,0.01956,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B10",13,2011,0.03273,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B10",13,2011,0.07881,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B10",13,2011,0.03282,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2006,0.02337,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2006,0.01242,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2006,0.0435,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2006,0.02934,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2006,0.04371,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2006,0.06357,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2006,0.05109,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2006,0.01278,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2006,0.09288,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2006,0.1308,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2006,0.17664,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2006,0.1494,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2007,0.01083,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2007,0.03789,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2007,0.02595,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2007,0.04485,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2007,0.02922,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2007,0.03138,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-B11",13,2007,0.03069,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
