"","station","latitude","longitude","date","sub_samp_ref","sub_samp_id","samp_id","param_occb","basis_determination","CB101_ug/kg","CB105_ug/kg","CB118_ug/kg","CB128_ug/kg","CB138_ug/kg","CB149_ug/kg","CB153_ug/kg","CB156_ug/kg","CB157_ug/kg","CB167_ug/kg","CB169_ug/kg","CB170_ug/kg","CB180_ug/kg","CB28_ug/kg","CB52_ug/kg","CB77_ug/kg","param_bbio","AGMAX_y","AGMEA_y","AGMIN_y","DRYWT%_%","EXLIP%_%","FATWT%_%","LIPIDWT%_%","LNMAX_cm","LNMEA_cm","LNMIN_cm","WTMAX_g","WTMEA_g","WTMIN_g"
"2330","Utlaengan",55.9491,15.781,"2005-11-24",3574997,"5099",1741131,"OC-CB","lipid weight",54.5,NA,42.6,NA,86.3,NA,136.7,NA,NA,NA,NA,NA,28.7,7.6,10.5,NA,"B-BIO",NA,3,NA,21.9,2,NA,NA,NA,19.7,NA,NA,40.1,NA
"2331","Utlaengan",55.9491,15.781,"2005-11-24",3574998,"5100",1741131,"OC-CB","lipid weight",42,NA,31.3,NA,65,NA,97.8,NA,NA,NA,NA,NA,19.7,5.3,8.3,NA,"B-BIO",NA,3,NA,22.9,2.3,NA,NA,NA,18,NA,NA,35.8,NA
"2332","Utlaengan",55.9491,15.781,"2005-11-24",3574999,"5101",1741131,"OC-CB","lipid weight",32.8,NA,24.3,NA,49.2,NA,68.4,NA,NA,NA,NA,NA,15,4.7,6.9,NA,"B-BIO",NA,3,NA,21.4,2.18,NA,NA,NA,18.5,NA,NA,37.6,NA
"2333","Utlaengan",55.9491,15.781,"2005-11-24",3575000,"5102",1741131,"OC-CB","lipid weight",37.2,NA,26.1,NA,53.1,NA,77.7,NA,NA,NA,NA,NA,15.6,5.4,8.2,NA,"B-BIO",NA,3,NA,22.7,2.68,NA,NA,NA,18.6,NA,NA,37,NA
"2334","Utlaengan",55.9491,15.781,"2005-11-24",3575001,"5103",1741131,"OC-CB","lipid weight",32,NA,22.8,NA,46.9,NA,69.2,NA,NA,NA,NA,NA,15.4,5,7.5,NA,"B-BIO",NA,3,NA,23.3,3.19,NA,NA,NA,18.6,NA,NA,37.6,NA
"2335","Utlaengan",55.9491,15.781,"2005-11-24",3575002,"5104",1741131,"OC-CB","lipid weight",24.9,NA,26.5,NA,41.7,NA,54.3,NA,NA,NA,NA,NA,10.6,3.7,5.6,NA,"B-BIO",NA,3,NA,23,3.94,NA,NA,NA,17.1,NA,NA,32.7,NA
"2336","Utlaengan",55.9491,15.781,"2005-11-24",3575003,"5105",1741131,"OC-CB","lipid weight",36,NA,28.7,NA,54.4,NA,79.1,NA,NA,NA,NA,NA,16.2,3.8,6.8,NA,"B-BIO",NA,3,NA,21.8,2.21,NA,NA,NA,17.9,NA,NA,33.7,NA
"2337","Utlaengan",55.9491,15.781,"2005-11-24",3575004,"5106",1741131,"OC-CB","lipid weight",31.4,NA,25.8,NA,42.9,NA,56.2,NA,NA,NA,NA,NA,13.8,4.6,8.4,NA,"B-BIO",NA,3,NA,23.6,2.61,NA,NA,NA,18.1,NA,NA,32,NA
"2338","Utlaengan",55.9491,15.781,"2005-11-24",3575005,"5107",1741131,"OC-CB","lipid weight",32.7,NA,28.6,NA,48.9,NA,67.4,NA,NA,NA,NA,NA,15.1,5.1,7.9,NA,"B-BIO",NA,3,NA,23.8,3.17,NA,NA,NA,18.5,NA,NA,35.1,NA
"2339","Utlaengan",55.9491,15.781,"2005-11-24",3575006,"5108",1741131,"OC-CB","lipid weight",27.3,NA,22.3,NA,38.3,NA,53.2,NA,NA,NA,NA,NA,12.3,4,6.4,NA,"B-BIO",NA,3,NA,24.9,4.23,NA,NA,NA,17.4,NA,NA,33.8,NA
"2340","Utlaengan",55.9491,15.781,"2005-11-24",3575007,"5109",1741131,"OC-CB","lipid weight",27.5,NA,21.6,NA,38.5,NA,51.2,NA,NA,NA,NA,NA,12,4,6.3,NA,"B-BIO",NA,3,NA,23.6,3.16,NA,NA,NA,18.1,NA,NA,34.3,NA
"2341","Utlaengan",55.9491,15.781,"2006-05-29",3598694,"1252",1754266,"OC-CB","lipid weight",94.4,NA,72.9,NA,134.8,NA,189.9,NA,NA,NA,NA,NA,46.9,10.1,26.5,NA,"B-BIO",NA,4,NA,18.4,1.04,NA,NA,NA,18.2,NA,NA,39,NA
"2342","Utlaengan",55.9491,15.781,"2006-05-29",3598695,"1253",1754266,"OC-CB","lipid weight",32,NA,29.9,NA,42.5,NA,54.4,NA,NA,NA,NA,NA,14.8,5.3,12.3,NA,"B-BIO",NA,3,NA,20.8,2.69,NA,NA,NA,18,NA,NA,34.7,NA
"2343","Utlaengan",55.9491,15.781,"2006-05-29",3598696,"1254",1754266,"OC-CB","lipid weight",62,NA,50.6,NA,95.4,NA,156.1,NA,NA,NA,NA,NA,36.6,8.1,20.1,NA,"B-BIO",NA,3,NA,19.1,1.11,NA,NA,NA,17.6,NA,NA,33.2,NA
"2344","Utlaengan",55.9491,15.781,"2006-05-29",3598697,"1255",1754266,"OC-CB","lipid weight",42,NA,32.2,NA,71.1,NA,103.8,NA,NA,NA,NA,NA,25.7,6.2,13.2,NA,"B-BIO",NA,3,NA,21.8,2.16,NA,NA,NA,17,NA,NA,33.5,NA
"2345","Utlaengan",55.9491,15.781,"2006-05-29",3598698,"1256",1754266,"OC-CB","lipid weight",33,NA,24.9,NA,39.7,NA,61,NA,NA,NA,NA,NA,14.9,6.5,13.8,NA,"B-BIO",NA,3,NA,21.7,2.49,NA,NA,NA,18,NA,NA,41.4,NA
"2346","Utlaengan",55.9491,15.781,"2006-05-29",3598699,"1257",1754266,"OC-CB","lipid weight",89.6,NA,68.7,NA,135.1,NA,188.6,NA,NA,NA,NA,NA,49.1,10.4,26.8,NA,"B-BIO",NA,3,NA,19.6,0.9,NA,NA,NA,18.2,NA,NA,37.2,NA
"2347","Utlaengan",55.9491,15.781,"2006-05-29",3598700,"1258",1754266,"OC-CB","lipid weight",37.1,NA,28.8,NA,48.9,NA,73.9,NA,NA,NA,NA,NA,18.5,5.9,14.2,NA,"B-BIO",NA,3,NA,19.3,1.67,NA,NA,NA,17.8,NA,NA,33.7,NA
"2348","Utlaengan",55.9491,15.781,"2006-05-29",3598701,"1259",1754266,"OC-CB","lipid weight",43.6,NA,40.1,NA,58.3,NA,84,NA,NA,NA,NA,NA,22,7.8,16.1,NA,"B-BIO",NA,4,NA,20.9,1.66,NA,NA,NA,17.3,NA,NA,35.9,NA
"2349","Utlaengan",55.9491,15.781,"2006-05-29",3598702,"1260",1754266,"OC-CB","lipid weight",35.2,NA,31.3,NA,52.5,NA,80,NA,NA,NA,NA,NA,22.7,4.6,11.8,NA,"B-BIO",NA,3,NA,21.5,2.5,NA,NA,NA,17.7,NA,NA,34.6,NA
"2350","Utlaengan",55.9491,15.781,"2006-05-29",3598703,"1261",1754266,"OC-CB","lipid weight",51.9,NA,43.3,NA,67,NA,100,NA,NA,NA,NA,NA,23.6,6.3,16.5,NA,"B-BIO",NA,3,NA,19.2,0.99,NA,NA,NA,18.8,NA,NA,38,NA
"2351","Utlaengan",55.9491,15.781,"2008-05-19",3590591,"280",1743533,"OC-CB","lipid weight",65.7,NA,58.5,NA,132.2,NA,205.5,NA,NA,NA,NA,NA,48.3,7.2,18.8,NA,"B-BIO",NA,3,NA,NA,0.94,NA,NA,NA,18.5,NA,NA,39.4,NA
"2352","Utlaengan",55.9491,15.781,"2008-05-19",3590592,"281",1743533,"OC-CB","lipid weight",104.6,NA,89,NA,179.8,NA,274.6,NA,NA,NA,NA,NA,60.5,8.1,21.9,NA,"B-BIO",NA,3,NA,NA,0.75,NA,NA,NA,16.3,NA,NA,36.8,NA
"2353","Utlaengan",55.9491,15.781,"2008-05-19",3590593,"282",1743533,"OC-CB","lipid weight",86.3,NA,76.2,NA,143.3,NA,231.8,NA,NA,NA,NA,NA,51.2,8.1,20.9,NA,"B-BIO",NA,3,NA,NA,0.81,NA,NA,NA,17.5,NA,NA,32.5,NA
"2354","Utlaengan",55.9491,15.781,"2008-05-19",3590594,"283",1743533,"OC-CB","lipid weight",106.3,NA,91.3,NA,210,NA,307.6,NA,NA,NA,NA,NA,79.8,5.2,13.2,NA,"B-BIO",NA,3,NA,NA,0.77,NA,NA,NA,17.6,NA,NA,33.1,NA
"2355","Utlaengan",55.9491,15.781,"2008-05-19",3590595,"284",1743533,"OC-CB","lipid weight",43,NA,45.5,NA,124.3,NA,181.8,NA,NA,NA,NA,NA,41.3,6,7.9,NA,"B-BIO",NA,3,NA,NA,0.67,NA,NA,NA,18.1,NA,NA,33.6,NA
"2356","Utlaengan",55.9491,15.781,"2008-05-19",3590596,"285",1743533,"OC-CB","lipid weight",159.7,NA,124.2,NA,248.7,NA,352,NA,NA,NA,NA,NA,80.8,11.7,40,NA,"B-BIO",NA,3,NA,NA,0.86,NA,NA,NA,18.3,NA,NA,36.6,NA
"2357","Utlaengan",55.9491,15.781,"2008-05-19",3590597,"286",1743533,"OC-CB","lipid weight",42.1,NA,62.1,NA,114.4,NA,179.2,NA,NA,NA,NA,NA,43.5,5.1,5.1,NA,"B-BIO",NA,3,NA,NA,0.78,NA,NA,NA,17.7,NA,NA,37.6,NA
"2358","Utlaengan",55.9491,15.781,"2008-05-19",3590598,"287",1743533,"OC-CB","lipid weight",98.8,NA,89.1,NA,195.6,NA,273.8,NA,NA,NA,NA,NA,71,6.2,21.4,NA,"B-BIO",NA,3,NA,NA,0.64,NA,NA,NA,18,NA,NA,35.3,NA
"2359","Utlaengan",55.9491,15.781,"2008-05-19",3590599,"288",1743533,"OC-CB","lipid weight",38.8,NA,43,NA,120.6,NA,187.2,NA,NA,NA,NA,NA,42.2,5.7,7.7,NA,"B-BIO",NA,3,NA,NA,0.7,NA,NA,NA,17.9,NA,NA,33.3,NA
"2360","Utlaengan",55.9491,15.781,"2008-05-19",3590600,"289",1743533,"OC-CB","lipid weight",45.5,NA,51.3,NA,117.4,NA,195.7,NA,NA,NA,NA,NA,52.3,4.6,5.1,NA,"B-BIO",NA,4,NA,NA,0.87,NA,NA,NA,18.2,NA,NA,37.1,NA
"2361","Utlaengan",55.9491,15.781,"2008-11-24",3590601,"8655",1743534,"OC-CB","lipid weight",16.7,NA,15.3,NA,44.8,NA,74.2,NA,NA,NA,NA,NA,25.3,3.4,5,NA,"B-BIO",NA,3,NA,NA,1.16,NA,NA,NA,18,NA,NA,35.8,NA
"2362","Utlaengan",55.9491,15.781,"2008-11-24",3590602,"8656",1743534,"OC-CB","lipid weight",27.9,NA,22.2,NA,55.2,NA,92.9,NA,NA,NA,NA,NA,18.8,3.5,8.1,NA,"B-BIO",NA,3,NA,NA,1.6,NA,NA,NA,17.8,NA,NA,33.5,NA
"2363","Utlaengan",55.9491,15.781,"2008-11-24",3590603,"8657",1743534,"OC-CB","lipid weight",31.2,NA,27.6,NA,61.3,NA,97,NA,NA,NA,NA,NA,21.7,4,6.1,NA,"B-BIO",NA,3,NA,NA,1.76,NA,NA,NA,19.1,NA,NA,44.8,NA
"2364","Utlaengan",55.9491,15.781,"2008-11-24",3590604,"8658",1743534,"OC-CB","lipid weight",56,NA,53.5,NA,95.2,NA,139.6,NA,NA,NA,NA,NA,33,4.4,13.7,NA,"B-BIO",NA,3,NA,NA,1.3,NA,NA,NA,19.2,NA,NA,38,NA
"2365","Utlaengan",55.9491,15.781,"2008-11-24",3590605,"8659",1743534,"OC-CB","lipid weight",30,NA,38.1,NA,76.9,NA,111.1,NA,NA,NA,NA,NA,25.3,3,5.2,NA,"B-BIO",NA,4,NA,NA,1.33,NA,NA,NA,17.2,NA,NA,33.1,NA
"2366","Utlaengan",55.9491,15.781,"2008-11-24",3590606,"8660",1743534,"OC-CB","lipid weight",14.4,NA,14.8,NA,30.4,NA,44.9,NA,NA,NA,NA,NA,9.1,3.8,4.4,NA,"B-BIO",NA,4,NA,NA,1.83,NA,NA,NA,16.7,NA,NA,32,NA
"2367","Utlaengan",55.9491,15.781,"2008-11-24",3590607,"8661",1743534,"OC-CB","lipid weight",9.8,NA,16.4,NA,29.9,NA,45.9,NA,NA,NA,NA,NA,9.6,3.8,3.8,NA,"B-BIO",NA,4,NA,NA,1.83,NA,NA,NA,17.9,NA,NA,36.5,NA
"2368","Utlaengan",55.9491,15.781,"2008-11-24",3590608,"8662",1743534,"OC-CB","lipid weight",19.1,NA,16.8,NA,34,NA,48.8,NA,NA,NA,NA,NA,9.9,3.6,6.1,NA,"B-BIO",NA,4,NA,NA,3.05,NA,NA,NA,17.6,NA,NA,34,NA
"2369","Utlaengan",55.9491,15.781,"2008-11-24",3590609,"8663",1743534,"OC-CB","lipid weight",41.5,NA,33.1,NA,59.2,NA,88.6,NA,NA,NA,NA,NA,19.6,4.7,11.1,NA,"B-BIO",NA,4,NA,NA,1.54,NA,NA,NA,19.2,NA,NA,39.3,NA
"2370","Utlaengan",55.9491,15.781,"2008-11-24",3590610,"8664",1743534,"OC-CB","lipid weight",20.3,NA,21.6,NA,43,NA,62.9,NA,NA,NA,NA,NA,17.7,2.8,5.2,NA,"B-BIO",NA,4,NA,NA,2.55,NA,NA,NA,17.3,NA,NA,34.8,NA
"2371","Utlaengan",55.9491,15.781,"2008-11-24",3590611,"8665",1743534,"OC-CB","lipid weight",42.4,NA,41.9,NA,77.3,NA,114.8,NA,NA,NA,NA,NA,28.5,4.3,8.9,NA,"B-BIO",NA,4,NA,NA,1.35,NA,NA,NA,17.3,NA,NA,30.8,NA
"2372","Utlaengan",55.9491,15.781,"2008-11-24",3590612,"8666",1743534,"OC-CB","lipid weight",NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,4,NA,NA,2.1,NA,NA,NA,18.3,NA,NA,36.4,NA
"2373","Utlaengan",55.9491,15.781,"2008-11-24",3590613,"865408665",1743534,"OC-CB","lipid weight",186.9,NA,204.3,NA,382.8,NA,527.1,NA,NA,NA,NA,NA,128.4,10.4,37.9,NA,"B-BIO",NA,4,NA,NA,0.77,NA,NA,NA,16.7,NA,NA,36,NA
"2374","Utlaengan",55.9491,15.781,"2009-05-11",3599859,"14600157",1754302,"OC-CB","lipid weight",43.1,1e-05,39.9,NA,86.5,NA,128.8,5.4,1.3,3.8,0.078,NA,32.4,5.3,13.6,0.42,"B-BIO",NA,4,NA,19.6,1.37,NA,NA,NA,18.4,NA,NA,40.5,NA
"2375","Utlaengan",55.9491,15.781,"2009-05-11",3599860,"15800169",1754302,"OC-CB","lipid weight",62.2,1.6e-05,50.2,NA,109.7,NA,154.4,7.5,1.7,4.6,0.1,NA,39.4,6.2,19,0.46,"B-BIO",NA,4,NA,19.4,1.47,NA,NA,NA,18.5,NA,NA,40,NA
"2376","Utlaengan",55.9491,15.781,"2009-10-27",3599861,"8613",1754303,"OC-CB","lipid weight",28,NA,28.3,NA,45.3,NA,67.4,NA,NA,NA,NA,NA,14.1,4.4,8.6,NA,"B-BIO",NA,4,NA,21.4,2.48,NA,NA,NA,18.3,NA,NA,35,NA
"2377","Utlaengan",55.9491,15.781,"2009-10-27",3599862,"8614",1754303,"OC-CB","lipid weight",23.1,NA,19.9,NA,33.3,NA,49,NA,NA,NA,NA,NA,10.6,3.9,7.6,NA,"B-BIO",NA,4,NA,21.6,2.45,NA,NA,NA,18.3,NA,NA,36.3,NA
"2378","Utlaengan",55.9491,15.781,"2009-10-27",3599863,"8615",1754303,"OC-CB","lipid weight",37.6,NA,33.2,NA,61.1,NA,102,NA,NA,NA,NA,NA,22.6,3.7,7.4,NA,"B-BIO",NA,4,NA,21.2,1.34,NA,NA,NA,18.8,NA,NA,36.4,NA
"2379","Utlaengan",55.9491,15.781,"2009-10-27",3599864,"8616",1754303,"OC-CB","lipid weight",10.8,NA,16,NA,40,NA,65.9,NA,NA,NA,NA,NA,16.1,3.2,2.3,NA,"B-BIO",NA,4,NA,22.4,2.21,NA,NA,NA,17.2,NA,NA,32,NA
"2380","Utlaengan",55.9491,15.781,"2009-10-27",3599865,"8617",1754303,"OC-CB","lipid weight",6.7,NA,12.7,NA,29.1,NA,50.9,NA,NA,NA,NA,NA,9.8,3.6,2.2,NA,"B-BIO",NA,4,NA,21.4,1.93,NA,NA,NA,18,NA,NA,38.4,NA
"2381","Utlaengan",55.9491,15.781,"2009-10-27",3599866,"8618",1754303,"OC-CB","lipid weight",41.9,NA,39.7,NA,62.7,NA,97.4,NA,NA,NA,NA,NA,19.2,4.6,10.6,NA,"B-BIO",NA,4,NA,19.4,1.13,NA,NA,NA,18.3,NA,NA,33.1,NA
"2382","Utlaengan",55.9491,15.781,"2009-10-27",3599867,"8619",1754303,"OC-CB","lipid weight",55.5,NA,58.2,NA,147,NA,235.7,NA,NA,NA,NA,NA,39.2,4.7,11.6,NA,"B-BIO",NA,4,NA,19.7,0.85,NA,NA,NA,18.4,NA,NA,38.3,NA
"2383","Utlaengan",55.9491,15.781,"2009-10-27",3599868,"8620",1754303,"OC-CB","lipid weight",28.9,NA,27.5,NA,56.6,NA,97.4,NA,NA,NA,NA,NA,24.4,3.3,6.7,NA,"B-BIO",NA,5,NA,21.4,2.13,NA,NA,NA,18.7,NA,NA,36.7,NA
"2384","Utlaengan",55.9491,15.781,"2009-10-27",3599869,"8621",1754303,"OC-CB","lipid weight",15.7,NA,27.5,NA,74.6,NA,131.9,NA,NA,NA,NA,NA,33.4,3.5,2.6,NA,"B-BIO",NA,5,NA,20.5,1.13,NA,NA,NA,17.4,NA,NA,32.7,NA
"2385","Utlaengan",55.9491,15.781,"2009-10-27",3599870,"8622",1754303,"OC-CB","lipid weight",60.3,NA,60,NA,183,NA,287.7,NA,NA,NA,NA,NA,87.2,3.7,10.9,NA,"B-BIO",NA,5,NA,20.1,1.09,NA,NA,NA,19.9,NA,NA,36,NA
"2386","Utlaengan",55.9491,15.781,"2009-10-27",3599871,"8623",1754303,"OC-CB","lipid weight",9.4,NA,13.9,NA,27.9,NA,50.7,NA,NA,NA,NA,NA,11.8,3.2,3.9,NA,"B-BIO",NA,5,NA,21.8,2.19,NA,NA,NA,16.7,NA,NA,30.2,NA
"2387","Utlaengan",55.9491,15.781,"2009-10-27",3599872,"8624",1754303,"OC-CB","lipid weight",29.9,NA,35.6,NA,85.5,NA,133.2,NA,NA,NA,NA,NA,40.3,3.4,5.8,NA,"B-BIO",NA,5,NA,20.2,1.18,NA,NA,NA,18.4,NA,NA,36,NA
"2388","Utlaengan",55.9491,15.781,"2009-10-27",3599873,"861308624",1754303,"OC-CB","lipid weight",NA,8.2e-06,23,NA,NA,NA,NA,4.3,0.97,2.2,0.056,NA,NA,NA,NA,0.27,"B-BIO",NA,4,NA,NA,1.3,NA,NA,NA,18.2,NA,NA,35.1,NA
"2389","Utlaengan",55.9491,15.781,"2009-10-27",3599874,"862508636",1754303,"OC-CB","lipid weight",NA,6.8e-06,20,NA,NA,NA,NA,3.7,0.78,1.9,0.039,NA,NA,NA,NA,0.35,"B-BIO",NA,4,NA,NA,2.1,NA,NA,NA,17.9,NA,NA,34.4,NA
"2390","Utlaengan",55.9491,15.781,"2010-01-11",3600878,"12354",1754351,"OC-CB","lipid weight",51.5,NA,32.9,NA,78.2,NA,130.3,NA,NA,NA,NA,NA,24.1,5.1,10.9,NA,"B-BIO",NA,3,NA,20.6,1.65,NA,NA,NA,19.1,NA,NA,39.1,NA
"2391","Utlaengan",55.9491,15.781,"2010-01-11",3600879,"12355",1754351,"OC-CB","lipid weight",34.3,NA,27.8,NA,63.8,NA,107.6,NA,NA,NA,NA,NA,24.6,4,8.3,NA,"B-BIO",NA,3,NA,20.1,1.11,NA,NA,NA,18,NA,NA,32.9,NA
"2392","Utlaengan",55.9491,15.781,"2010-01-11",3600880,"12356",1754351,"OC-CB","lipid weight",52.3,NA,61,NA,103.1,NA,147.6,NA,NA,NA,NA,NA,41.1,5.1,13.3,NA,"B-BIO",NA,3,NA,18.6,0.99,NA,NA,NA,17.9,NA,NA,31.8,NA
"2393","Utlaengan",55.9491,15.781,"2010-01-11",3600881,"12357",1754351,"OC-CB","lipid weight",28.3,NA,24,NA,48.9,NA,80.9,NA,NA,NA,NA,NA,16.8,3.6,6,NA,"B-BIO",NA,3,NA,22.3,2.5,NA,NA,NA,20.2,NA,NA,51.7,NA
"2394","Utlaengan",55.9491,15.781,"2010-01-11",3600882,"12358",1754351,"OC-CB","lipid weight",59.6,NA,43.3,NA,97.2,NA,166.3,NA,NA,NA,NA,NA,29.6,5.6,12.3,NA,"B-BIO",NA,3,NA,22.2,1.88,NA,NA,NA,20,NA,NA,54,NA
"2395","Utlaengan",55.9491,15.781,"2010-01-11",3600883,"12359",1754351,"OC-CB","lipid weight",25.1,NA,18.5,NA,38.3,NA,63.8,NA,NA,NA,NA,NA,14.2,3.6,5.5,NA,"B-BIO",NA,3,NA,22.3,2.66,NA,NA,NA,19.6,NA,NA,41.4,NA
"2396","Utlaengan",55.9491,15.781,"2010-01-11",3600884,"12360",1754351,"OC-CB","lipid weight",35.5,NA,31.1,NA,71.7,NA,114.3,NA,NA,NA,NA,NA,27.9,4,8,NA,"B-BIO",NA,4,NA,21.3,1.31,NA,NA,NA,19.4,NA,NA,39.6,NA
"2397","Utlaengan",55.9491,15.781,"2010-01-11",3600885,"12361",1754351,"OC-CB","lipid weight",35,NA,31.1,NA,64.4,NA,99.4,NA,NA,NA,NA,NA,23.7,4.1,9.9,NA,"B-BIO",NA,4,NA,19.8,1.42,NA,NA,NA,16.4,NA,NA,30.5,NA
"2398","Utlaengan",55.9491,15.781,"2010-01-11",3600886,"12362",1754351,"OC-CB","lipid weight",62,NA,38.9,NA,84.5,NA,154.6,NA,NA,NA,NA,NA,22.3,6.7,14,NA,"B-BIO",NA,4,NA,21.5,2.66,NA,NA,NA,19.1,NA,NA,40.9,NA
"2399","Utlaengan",55.9491,15.781,"2010-01-11",3600887,"12363",1754351,"OC-CB","lipid weight",29.2,NA,25.6,NA,44.6,NA,64.9,NA,NA,NA,NA,NA,16.7,4.1,7,NA,"B-BIO",NA,4,NA,22.4,2.42,NA,NA,NA,18.1,NA,NA,35.5,NA
"2400","Utlaengan",55.9491,15.781,"2010-01-11",3600888,"12364",1754351,"OC-CB","lipid weight",29.1,NA,25.7,NA,44.5,NA,68.1,NA,NA,NA,NA,NA,17,3.3,7.2,NA,"B-BIO",NA,4,NA,20.5,1.95,NA,NA,NA,17.8,NA,NA,36.4,NA
"2401","Utlaengan",55.9491,15.781,"2010-01-11",3600889,"12365",1754351,"OC-CB","lipid weight",27.5,NA,26.6,NA,74.9,NA,122.3,NA,NA,NA,NA,NA,40.3,3.1,6.7,NA,"B-BIO",NA,4,NA,19.8,1.12,NA,NA,NA,18,NA,NA,30.4,NA
"2402","Utlaengan",55.9491,15.781,"2010-01-11",3600890,"1235412365",1754351,"OC-CB","lipid weight",NA,9e-06,28,NA,NA,NA,NA,4.1,0.98,2.6,0.062,NA,NA,NA,NA,0.44,"B-BIO",NA,4,NA,NA,2.2,NA,NA,NA,18.6,NA,NA,38.7,NA
"2403","Utlaengan",55.9491,15.781,"2010-01-11",3600891,"1236612377",1754351,"OC-CB","lipid weight",NA,1.1e-05,34,NA,NA,NA,NA,4.7,1.1,3.1,0.063,NA,NA,NA,NA,0.51,"B-BIO",NA,NA,NA,NA,1.9,NA,NA,NA,18.7,NA,NA,37.9,NA
"2404","Utlaengan",55.9491,15.781,"2010-05-24",3600892,"86100872",1754352,"OC-CB","lipid weight",48.8,1.4e-05,51.2,NA,109.1,NA,185.9,7.4,1.7,3.9,0.14,NA,46.9,4.9,11.9,0.4,"B-BIO",NA,4,NA,19,0.9,NA,NA,NA,18.6,NA,NA,40.1,NA
"2405","Utlaengan",55.9491,15.781,"2010-05-24",3600893,"87300884",1754352,"OC-CB","lipid weight",64.5,1.5e-05,64.8,NA,145.9,NA,237.8,9,2,4.7,0.15,NA,66,3.8,11.9,0.68,"B-BIO",NA,4,NA,19.1,0.9,NA,NA,NA,18.6,NA,NA,40.3,NA
"2406","Utlaengan",55.9491,15.781,"2011-06-06",3601675,"21400225",1754401,"OC-CB","lipid weight",16.8,6.4e-06,15.7,NA,32.8,NA,46.8,3,0.64,1.5,0.048,NA,12.6,7,6,0.25,"B-BIO",NA,4,NA,NA,2.49,NA,NA,NA,17.8,NA,NA,37.9,NA
"2407","Utlaengan",55.9491,15.781,"2011-06-06",3601676,"22600237",1754401,"OC-CB","lipid weight",21,8.5e-06,22.4,NA,46.5,NA,72.5,4.5,1,2.1,0.066,NA,20,8.5,7.3,0.23,"B-BIO",NA,4,NA,NA,2.13,NA,NA,NA,18.1,NA,NA,37.2,NA
"2408","Utlaengan",55.9491,15.781,"2011-10-17",3601677,"7141",1754402,"OC-CB","lipid weight",8.7,NA,12.4,NA,28.3,NA,54.8,NA,NA,NA,NA,NA,12.6,2.7,2.8,NA,"B-BIO",NA,4,NA,NA,1.49,NA,NA,NA,18.7,NA,NA,38.2,NA
"2409","Utlaengan",55.9491,15.781,"2011-10-17",3601678,"7142",1754402,"OC-CB","lipid weight",14.2,NA,10.8,NA,24,NA,32.3,NA,NA,NA,NA,NA,6.8,3.3,6.1,NA,"B-BIO",NA,4,NA,NA,3.37,NA,NA,NA,17.2,NA,NA,34.3,NA
"2410","Utlaengan",55.9491,15.781,"2011-10-17",3601679,"7143",1754402,"OC-CB","lipid weight",14.3,NA,12.9,NA,29.9,NA,45.1,NA,NA,NA,NA,NA,9.5,3.3,4.4,NA,"B-BIO",NA,4,NA,NA,2.12,NA,NA,NA,17.3,NA,NA,32.9,NA
"2411","Utlaengan",55.9491,15.781,"2011-10-17",3601680,"7144",1754402,"OC-CB","lipid weight",14.4,NA,15.9,NA,38.4,NA,62.7,NA,NA,NA,NA,NA,14.3,2.7,4.2,NA,"B-BIO",NA,4,NA,NA,1.48,NA,NA,NA,18.2,NA,NA,39.7,NA
"2412","Utlaengan",55.9491,15.781,"2011-10-17",3601681,"7145",1754402,"OC-CB","lipid weight",8.9,NA,11.6,NA,23.1,NA,33.5,NA,NA,NA,NA,NA,7.8,4.1,4.1,NA,"B-BIO",NA,4,NA,NA,1.72,NA,NA,NA,17,NA,NA,37.8,NA
"2413","Utlaengan",55.9491,15.781,"2011-10-17",3601682,"7146",1754402,"OC-CB","lipid weight",14.3,NA,13.8,NA,34.2,NA,52.6,NA,NA,NA,NA,NA,14.4,3.1,4.2,NA,"B-BIO",NA,5,NA,NA,2.27,NA,NA,NA,18.1,NA,NA,39.5,NA
"2414","Utlaengan",55.9491,15.781,"2011-10-17",3601683,"7147",1754402,"OC-CB","lipid weight",24.2,NA,17.3,NA,35.3,NA,50,NA,NA,NA,NA,NA,11.5,3.1,10,NA,"B-BIO",NA,5,NA,NA,4.58,NA,NA,NA,17.2,NA,NA,32.7,NA
"2415","Utlaengan",55.9491,15.781,"2011-10-17",3601684,"7148",1754402,"OC-CB","lipid weight",14.6,NA,17.3,NA,36.3,NA,54.4,NA,NA,NA,NA,NA,14.6,3.8,3.8,NA,"B-BIO",NA,5,NA,NA,1.84,NA,NA,NA,17,NA,NA,33.3,NA
"2416","Utlaengan",55.9491,15.781,"2011-10-17",3601685,"7149",1754402,"OC-CB","lipid weight",22.6,NA,21.3,NA,41.8,NA,61.3,NA,NA,NA,NA,NA,14.8,3.1,7.4,NA,"B-BIO",NA,5,NA,NA,2.28,NA,NA,NA,18.6,NA,NA,40.2,NA
"2417","Utlaengan",55.9491,15.781,"2011-10-17",3601686,"7150",1754402,"OC-CB","lipid weight",13.9,NA,13.3,NA,26.8,NA,39,NA,NA,NA,NA,NA,9.7,3.1,5.2,NA,"B-BIO",NA,5,NA,NA,2.27,NA,NA,NA,17.9,NA,NA,37.9,NA
