Country;MYEAR;PARGROUP;PARAM;BASIS;QFLAG;Value;MUNIT;VFLAG;DETLI;LMQNT;EqualDET;EqualLM
Sweden;1988;OC-CB;CB118;L;;23.3;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;42;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;45.5;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;9.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;;7.15;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB52;L;;12;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;33.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;30.1;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;51.3;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;50.3;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;13.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1988;OC-CB;CB52;L;;14.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;31.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;29.2;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;51.2;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;51.5;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;13;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1988;OC-CB;CB52;L;;14.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;37.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;33.8;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;53.9;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;56.4;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;13.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1988;OC-CB;CB52;L;;12.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;29.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;23.8;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;43.1;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;43.2;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;9.59;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;;19.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB52;L;;22.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;47.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;37.6;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;55;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;61.6;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;13.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;;16.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB52;L;;18.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;42.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;35.3;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;52.2;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;55.6;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;12;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;;12.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB52;L;;14.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;30.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;27.3;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;40.3;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;41.7;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;19.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1988;OC-CB;CB52;L;;13.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;35.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;32.8;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;62.5;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;60.7;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;16.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;;19.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB52;L;;31.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;110;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;109;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;162;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;153;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;43.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1988;OC-CB;CB52;L;;12.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;32.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;25.2;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;39.4;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;37.3;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;9.89;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;;33;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB52;L;;51;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;159;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;153;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;248;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;227;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;50.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;;12.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB52;L;;17;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;39.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;34.3;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;54.2;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;51.7;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;10.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1988;OC-CB;CB52;L;;16.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;40.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;38.2;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;57.5;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;57.8;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;13.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1988;OC-CB;CB52;L;;11.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;25;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;21.5;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;37.5;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;38.5;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;8.94;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1988;OC-CB;CB52;L;;10.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;22.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;19.5;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;32.2;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;32.8;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;7.18;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1988;OC-CB;CB52;L;;17.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;57.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;56.4;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;98;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;93.7;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;23.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1988;OC-CB;CB52;L;;17.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;44.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;36.5;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;66.8;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;65.3;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;13.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1988;OC-CB;CB52;L;;16.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;41.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;39.2;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;58.3;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;58.1;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;14.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1988;OC-CB;CB52;L;;24.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;60.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;54.5;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;98.4;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;154;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;21.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB28;L;;15.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB52;L;;24.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB101;L;;53.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1988;OC-CB;CB118;L;;52.8;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB153;L;;73.4;ug/kg;A;5;;FALSE;FALSE
Sweden;1988;OC-CB;CB138;L;;77.7;ug/kg;A;6;;FALSE;FALSE
Sweden;1988;OC-CB;CB180;L;;16.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;10.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;34.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;140;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;157;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;198;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;210;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;71.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;12.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;39.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;138;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;164;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;219;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;232;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;87.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1987;OC-CB;CB52;L;;7.57;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;41.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;42.6;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;94.1;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;93.4;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;39;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1987;OC-CB;CB52;L;;8.17;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;28.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;32;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;56.5;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;54.1;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;23.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;11.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;43.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;165;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;178;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;274;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;283;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;108;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1987;OC-CB;CB52;L;;12;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;41.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;47.5;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;75.1;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;77.2;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;31.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;4.03;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;12.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;43.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;54.6;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;74.2;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;76.4;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;29.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;12.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;43.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;153;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;197;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;263;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;262;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;102;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;11.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;42.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;165;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;182;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;319;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;314;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;111;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;7.65;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;21.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;67.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;80.9;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;142;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;139;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;48.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1987;OC-CB;CB52;L;;15.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;83.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;103;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;259;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;227;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;79.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;16.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;42.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;104;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;114;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;160;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;161;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;43.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;22;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;74.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;200;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;248;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;362;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;383;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;124;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;15.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;35.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;97.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;115;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;184;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;185;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;51.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;14.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;34;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;61.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;81.1;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;77.7;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;90.2;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;21.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;13.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;36.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;74.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;89.4;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;111;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;113;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;30;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;23.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;65.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;212;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;211;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;385;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;374;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;105;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;5.06;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;18.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;105;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;127;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;300;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;263;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;82.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;13.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;34.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;71.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;83.4;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;91.5;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;104;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;26.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB28;L;;11.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB52;L;;29.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB101;L;;54.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1987;OC-CB;CB118;L;;65.8;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB153;L;;73.7;ug/kg;A;5;;FALSE;FALSE
Sweden;1987;OC-CB;CB138;L;;78.9;ug/kg;A;6;;FALSE;FALSE
Sweden;1987;OC-CB;CB180;L;;22.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1996;OC-CB;CB28;L;;4.13;ug/kg;A;4;;FALSE;FALSE
Sweden;1996;OC-CB;CB101;L;;21.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1996;OC-CB;CB118;L;;16.3;ug/kg;A;5;;FALSE;FALSE
Sweden;1996;OC-CB;CB153;L;;57.9;ug/kg;A;5;;FALSE;FALSE
Sweden;1996;OC-CB;CB138;L;;49.6;ug/kg;A;6;;FALSE;FALSE
Sweden;1996;OC-CB;CB180;L;;20.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1996;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1996;OC-CB;CB101;L;;20.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1996;OC-CB;CB118;L;;16.1;ug/kg;A;5;;FALSE;FALSE
Sweden;1996;OC-CB;CB153;L;;57;ug/kg;A;5;;FALSE;FALSE
Sweden;1996;OC-CB;CB138;L;;47.9;ug/kg;A;6;;FALSE;FALSE
Sweden;1996;OC-CB;CB180;L;;21.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1996;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1996;OC-CB;CB101;L;;16.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1996;OC-CB;CB118;L;;14;ug/kg;A;5;;FALSE;FALSE
Sweden;1996;OC-CB;CB153;L;;46.9;ug/kg;A;5;;FALSE;FALSE
Sweden;1996;OC-CB;CB138;L;;43.3;ug/kg;A;6;;FALSE;FALSE
Sweden;1996;OC-CB;CB180;L;;17.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1996;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1996;OC-CB;CB101;L;;18.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1996;OC-CB;CB118;L;;16.2;ug/kg;A;5;;FALSE;FALSE
Sweden;1996;OC-CB;CB153;L;;50.5;ug/kg;A;5;;FALSE;FALSE
