"taxa_group","latin_name","common_name","helcom_category","helcom_category_numeric","basin","presence"
"invert","Lepidonotus squamatus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Lepidonotus squamatus",NA,"LC",0,"Gulf of Riga",0
"invert","Lepidonotus squamatus",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Lepidonotus squamatus",NA,"LC",0,"Kiel Bay",0
"invert","Lepidonotus squamatus",NA,"LC",0,"Arkona Basin",0
"invert","Lepidostoma hirtum",NA,"LC",0,"Kattegat",0
"invert","Lepidostoma hirtum",NA,"LC",0,"The Sound",0
"invert","Lepidostoma hirtum",NA,"LC",0,"Great Belt",0
"invert","Lepidostoma hirtum",NA,"LC",0,"Kiel Bay",0
"invert","Lepidostoma hirtum",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Lepidostoma hirtum",NA,"LC",0,"Arkona Basin",0
"invert","Lepidostoma hirtum",NA,"LC",0,"Bornholm Basin",0
"invert","Lepidostoma hirtum",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Lepidostoma hirtum",NA,"LC",0,"Western Gotland Basin",0
"invert","Lepidostoma hirtum",NA,"LC",0,"Northern Baltic Proper",0
"invert","Lepidostoma hirtum",NA,"LC",0,"Aland Sea",0
"invert","Lepidostoma hirtum",NA,"LC",0,"Aland Sea",1
"invert","Lepidostoma hirtum",NA,"LC",0,"Bothnian Sea",1
"invert","Lepidostoma hirtum",NA,"LC",0,"The Quark",1
"invert","Lepidostoma hirtum",NA,"LC",0,"Bothnian Bay",1
"invert","Lepidostoma hirtum",NA,"LC",0,"Gulf of Finland",1
"invert","Lepidostoma hirtum",NA,"LC",0,"Gulf of Gdansk",0
"invert","Lepidostoma hirtum",NA,"LC",0,"Gulf of Riga",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"Kattegat",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"The Sound",1
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"Great Belt",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"Kiel Bay",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"Arkona Basin",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"Bornholm Basin",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"Western Gotland Basin",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"Northern Baltic Proper",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"Aland Sea",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"Bothnian Sea",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"The Quark",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"Bothnian Bay",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"Gulf of Finland",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"Gulf of Gdansk",0
"invert","Leptasterias (Leptasterias) muelleri",NA,"LC",0,"Gulf of Riga",0
"invert","Leptasterias danica",NA,"LC",0,"Kattegat",1
"invert","Leptasterias danica",NA,"LC",0,"The Sound",0
"invert","Leptasterias danica",NA,"LC",0,"Great Belt",0
"invert","Leptasterias danica",NA,"LC",0,"Kiel Bay",0
"invert","Leptasterias danica",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Leptasterias danica",NA,"LC",0,"Arkona Basin",0
"invert","Leptasterias danica",NA,"LC",0,"Bornholm Basin",0
"invert","Leptasterias danica",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Leptasterias danica",NA,"LC",0,"Western Gotland Basin",0
"invert","Leptasterias danica",NA,"LC",0,"Northern Baltic Proper",0
"invert","Leptasterias danica",NA,"LC",0,"Aland Sea",0
"invert","Leptasterias danica",NA,"LC",0,"Bothnian Sea",0
"invert","Leptasterias danica",NA,"LC",0,"The Quark",0
"invert","Leptasterias danica",NA,"LC",0,"Bothnian Bay",0
"invert","Leptasterias danica",NA,"LC",0,"Gulf of Finland",0
"invert","Leptasterias danica",NA,"LC",0,"Gulf of Gdansk",0
"invert","Leptasterias danica",NA,"LC",0,"Gulf of Riga",0
"invert","Leptocerus tineiformis",NA,"LC",0,"Kattegat",0
"invert","Leptocerus tineiformis",NA,"LC",0,"The Sound",0
"invert","Leptocerus tineiformis",NA,"LC",0,"Great Belt",0
"invert","Leptocerus tineiformis",NA,"LC",0,"Kiel Bay",0
"invert","Leptocerus tineiformis",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Leptocerus tineiformis",NA,"LC",0,"Arkona Basin",0
"invert","Leptocerus tineiformis",NA,"LC",0,"Bornholm Basin",0
"invert","Leptocerus tineiformis",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Leptocerus tineiformis",NA,"LC",0,"Western Gotland Basin",0
"invert","Leptocerus tineiformis",NA,"LC",0,"Northern Baltic Proper",0
"invert","Leptocerus tineiformis",NA,"LC",0,"Aland Sea",0
"invert","Leptocerus tineiformis",NA,"LC",0,"Bothnian Sea",0
"invert","Leptocerus tineiformis",NA,"LC",0,"The Quark",0
"invert","Leptocerus tineiformis",NA,"LC",0,"Bothnian Bay",0
"invert","Leptocerus tineiformis",NA,"LC",0,"Gulf of Finland",1
"invert","Leptocerus tineiformis",NA,"LC",0,"Gulf of Gdansk",0
"invert","Leptocerus tineiformis",NA,"LC",0,"Gulf of Riga",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"Kattegat",1
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"The Sound",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"Great Belt",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"Kiel Bay",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"Arkona Basin",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"Bornholm Basin",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"Western Gotland Basin",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"Northern Baltic Proper",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"Aland Sea",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"Bothnian Sea",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"The Quark",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"Bothnian Bay",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"Gulf of Finland",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Leptocheirus hirsutimanus",NA,"LC",0,"Gulf of Riga",0
"invert","Leptocheirus pilosus",NA,"LC",0,"Kattegat",0
"invert","Leptocheirus pilosus",NA,"LC",0,"The Sound",0
"invert","Leptocheirus pilosus",NA,"LC",0,"Great Belt",0
"invert","Leptocheirus pilosus",NA,"LC",0,"Kiel Bay",1
"invert","Leptocheirus pilosus",NA,"LC",0,"Bay of Mecklenburg",1
"invert","Leptocheirus pilosus",NA,"LC",0,"Arkona Basin",1
"invert","Leptocheirus pilosus",NA,"LC",0,"Bornholm Basin",1
"invert","Leptocheirus pilosus",NA,"LC",0,"Eastern Gotland Basin",1
"invert","Leptocheirus pilosus",NA,"LC",0,"Western Gotland Basin",0
"invert","Leptocheirus pilosus",NA,"LC",0,"Northern Baltic Proper",1
"invert","Leptocheirus pilosus",NA,"LC",0,"Aland Sea",0
"invert","Leptocheirus pilosus",NA,"LC",0,"Aland Sea",1
"invert","Leptocheirus pilosus",NA,"LC",0,"Bothnian Sea",1
"invert","Leptocheirus pilosus",NA,"LC",0,"The Quark",0
"invert","Leptocheirus pilosus",NA,"LC",0,"Bothnian Bay",0
"invert","Leptocheirus pilosus",NA,"LC",0,"Gulf of Finland",1
"invert","Leptocheirus pilosus",NA,"LC",0,"Gulf of Gdansk",1
"invert","Leptocheirus pilosus",NA,"LC",0,"Gulf of Riga",1
"invert","Leptocheirus pilosus",NA,"LC",0,"Kiel Bay",0
"invert","Leptocheirus pilosus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Leptochiton alveolus",NA,"LC",0,"Kattegat",1
"invert","Leptochiton alveolus",NA,"LC",0,"The Sound",0
"invert","Leptochiton alveolus",NA,"LC",0,"Great Belt",0
"invert","Leptochiton alveolus",NA,"LC",0,"Kiel Bay",0
"invert","Leptochiton alveolus",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Leptochiton alveolus",NA,"LC",0,"Arkona Basin",0
"invert","Leptochiton alveolus",NA,"LC",0,"Bornholm Basin",0
"invert","Leptochiton alveolus",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Leptochiton alveolus",NA,"LC",0,"Western Gotland Basin",0
"invert","Leptochiton alveolus",NA,"LC",0,"Northern Baltic Proper",0
"invert","Leptochiton alveolus",NA,"LC",0,"Aland Sea",0
"invert","Leptochiton alveolus",NA,"LC",0,"Bothnian Sea",0
"invert","Leptochiton alveolus",NA,"LC",0,"The Quark",0
"invert","Leptochiton alveolus",NA,"LC",0,"Bothnian Bay",0
"invert","Leptochiton alveolus",NA,"LC",0,"Gulf of Finland",0
"invert","Leptochiton alveolus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Leptochiton alveolus",NA,"LC",0,"Gulf of Riga",0
"invert","Leptochiton asellus",NA,"LC",0,"Kattegat",1
"invert","Leptochiton asellus",NA,"LC",0,"The Sound",1
"invert","Leptochiton asellus",NA,"LC",0,"Great Belt",1
"invert","Leptochiton asellus",NA,"LC",0,"Kiel Bay",0
"invert","Leptochiton asellus",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Leptochiton asellus",NA,"LC",0,"Arkona Basin",0
"invert","Leptochiton asellus",NA,"LC",0,"Bornholm Basin",0
"invert","Leptochiton asellus",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Leptochiton asellus",NA,"LC",0,"Western Gotland Basin",0
"invert","Leptochiton asellus",NA,"LC",0,"Northern Baltic Proper",0
"invert","Leptochiton asellus",NA,"LC",0,"Aland Sea",0
"invert","Leptochiton asellus",NA,"LC",0,"Bothnian Sea",0
"invert","Leptochiton asellus",NA,"LC",0,"The Quark",0
"invert","Leptochiton asellus",NA,"LC",0,"Bothnian Bay",0
"invert","Leptochiton asellus",NA,"LC",0,"Gulf of Finland",0
"invert","Leptochiton asellus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Leptochiton asellus",NA,"LC",0,"Gulf of Riga",0
"invert","Leptochiton asellus",NA,"LC",0,"Great Belt",0
"invert","Leptognathia breviremis",NA,"LC",0,"Kattegat",1
"invert","Leptognathia breviremis",NA,"LC",0,"The Sound",0
"invert","Leptognathia breviremis",NA,"LC",0,"Great Belt",0
"invert","Leptognathia breviremis",NA,"LC",0,"Kiel Bay",0
"invert","Leptognathia breviremis",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Leptognathia breviremis",NA,"LC",0,"Arkona Basin",0
"invert","Leptognathia breviremis",NA,"LC",0,"Bornholm Basin",0
"invert","Leptognathia breviremis",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Leptognathia breviremis",NA,"LC",0,"Western Gotland Basin",0
"invert","Leptognathia breviremis",NA,"LC",0,"Northern Baltic Proper",0
"invert","Leptognathia breviremis",NA,"LC",0,"Aland Sea",0
"invert","Leptognathia breviremis",NA,"LC",0,"Bothnian Sea",0
"invert","Leptognathia breviremis",NA,"LC",0,"The Quark",0
"invert","Leptognathia breviremis",NA,"LC",0,"Bothnian Bay",0
"invert","Leptognathia breviremis",NA,"LC",0,"Gulf of Finland",0
"invert","Leptognathia breviremis",NA,"LC",0,"Gulf of Gdansk",0
"invert","Leptognathia breviremis",NA,"LC",0,"Gulf of Riga",0
"invert","Leptomysis gracilis",NA,"LC",0,"Kattegat",1
"invert","Leptomysis gracilis",NA,"LC",0,"The Sound",0
"invert","Leptomysis gracilis",NA,"LC",0,"Great Belt",0
"invert","Leptomysis gracilis",NA,"LC",0,"Kiel Bay",0
"invert","Leptomysis gracilis",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Leptomysis gracilis",NA,"LC",0,"Arkona Basin",0
"invert","Leptomysis gracilis",NA,"LC",0,"Bornholm Basin",0
"invert","Leptomysis gracilis",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Leptomysis gracilis",NA,"LC",0,"Western Gotland Basin",0
"invert","Leptomysis gracilis",NA,"LC",0,"Northern Baltic Proper",0
"invert","Leptomysis gracilis",NA,"LC",0,"Aland Sea",0
"invert","Leptomysis gracilis",NA,"LC",0,"Bothnian Sea",0
"invert","Leptomysis gracilis",NA,"LC",0,"The Quark",0
"invert","Leptomysis gracilis",NA,"LC",0,"Bothnian Bay",0
"invert","Leptomysis gracilis",NA,"LC",0,"Gulf of Finland",0
"invert","Leptomysis gracilis",NA,"LC",0,"Gulf of Gdansk",0
"invert","Leptomysis gracilis",NA,"LC",0,"Gulf of Riga",0
"invert","Leptomysis mediterranea",NA,"LC",0,"Kattegat",0
"invert","Leptomysis mediterranea",NA,"LC",0,"The Sound",0
"invert","Leptomysis mediterranea",NA,"LC",0,"Great Belt",0
"invert","Leptomysis mediterranea",NA,"LC",0,"Kiel Bay",0
"invert","Leptomysis mediterranea",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Leptomysis mediterranea",NA,"LC",0,"Arkona Basin",0
"invert","Leptomysis mediterranea",NA,"LC",0,"Bornholm Basin",1
"invert","Leptomysis mediterranea",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Leptomysis mediterranea",NA,"LC",0,"Western Gotland Basin",0
"invert","Leptomysis mediterranea",NA,"LC",0,"Northern Baltic Proper",0
"invert","Leptomysis mediterranea",NA,"LC",0,"Aland Sea",0
"invert","Leptomysis mediterranea",NA,"LC",0,"Bothnian Sea",0
"invert","Leptomysis mediterranea",NA,"LC",0,"The Quark",0
"invert","Leptomysis mediterranea",NA,"LC",0,"Bothnian Bay",0
"invert","Leptomysis mediterranea",NA,"LC",0,"Gulf of Finland",0
"invert","Leptomysis mediterranea",NA,"LC",0,"Gulf of Gdansk",0
"invert","Leptomysis mediterranea",NA,"LC",0,"Gulf of Riga",0
"invert","Leptomysis mediterranea",NA,"LC",0,"Bornholm Basin",0
"invert","Leptopentacta elongata",NA,"LC",0,"Kattegat",1
"invert","Leptopentacta elongata",NA,"LC",0,"The Sound",1
"invert","Leptopentacta elongata",NA,"LC",0,"Great Belt",0
"invert","Leptopentacta elongata",NA,"LC",0,"Kiel Bay",0
"invert","Leptopentacta elongata",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Leptopentacta elongata",NA,"LC",0,"Arkona Basin",0
"invert","Leptopentacta elongata",NA,"LC",0,"Bornholm Basin",0
"invert","Leptopentacta elongata",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Leptopentacta elongata",NA,"LC",0,"Western Gotland Basin",0
"invert","Leptopentacta elongata",NA,"LC",0,"Northern Baltic Proper",0
"invert","Leptopentacta elongata",NA,"LC",0,"Aland Sea",0
"invert","Leptopentacta elongata",NA,"LC",0,"Bothnian Sea",0
"invert","Leptopentacta elongata",NA,"LC",0,"The Quark",0
"invert","Leptopentacta elongata",NA,"LC",0,"Bothnian Bay",0
"invert","Leptopentacta elongata",NA,"LC",0,"Gulf of Finland",0
"invert","Leptopentacta elongata",NA,"LC",0,"Gulf of Gdansk",0
"invert","Leptopentacta elongata",NA,"LC",0,"Gulf of Riga",0
"invert","Lestes dryas",NA,"LC",0,"Kattegat",0
"invert","Lestes dryas",NA,"LC",0,"The Sound",0
"invert","Lestes dryas",NA,"LC",0,"Great Belt",0
"invert","Lestes dryas",NA,"LC",0,"Kiel Bay",0
"invert","Lestes dryas",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Lestes dryas",NA,"LC",0,"Arkona Basin",0
"invert","Lestes dryas",NA,"LC",0,"Bornholm Basin",0
"invert","Lestes dryas",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Lestes dryas",NA,"LC",0,"Western Gotland Basin",0
"invert","Lestes dryas",NA,"LC",0,"Northern Baltic Proper",0
"invert","Lestes dryas",NA,"LC",0,"Aland Sea",0
"invert","Lestes dryas",NA,"LC",0,"Bothnian Sea",0
"invert","Lestes dryas",NA,"LC",0,"The Quark",0
"invert","Lestes dryas",NA,"LC",0,"Bothnian Bay",0
"invert","Lestes dryas",NA,"LC",0,"Gulf of Finland",0
"invert","Lestes dryas",NA,"LC",0,"Gulf of Gdansk",0
"invert","Lestes dryas",NA,"LC",0,"Gulf of Riga",0
"invert","Lestes dryas",NA,"LC",0,"Gulf of Gdansk",1
"invert","Lestes sponsa",NA,"LC",0,"Kattegat",0
"invert","Lestes sponsa",NA,"LC",0,"The Sound",0
"invert","Lestes sponsa",NA,"LC",0,"Great Belt",0
"invert","Lestes sponsa",NA,"LC",0,"Kiel Bay",0
"invert","Lestes sponsa",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Lestes sponsa",NA,"LC",0,"Arkona Basin",0
"invert","Lestes sponsa",NA,"LC",0,"Bornholm Basin",0
"invert","Lestes sponsa",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Lestes sponsa",NA,"LC",0,"Western Gotland Basin",0
"invert","Lestes sponsa",NA,"LC",0,"Northern Baltic Proper",0
"invert","Lestes sponsa",NA,"LC",0,"Aland Sea",0
"invert","Lestes sponsa",NA,"LC",0,"Bothnian Sea",0
"invert","Lestes sponsa",NA,"LC",0,"The Quark",0
"invert","Lestes sponsa",NA,"LC",0,"Bothnian Bay",0
"invert","Lestes sponsa",NA,"LC",0,"Gulf of Finland",1
"invert","Lestes sponsa",NA,"LC",0,"Gulf of Gdansk",1
"invert","Lestes sponsa",NA,"LC",0,"Gulf of Riga",0
"invert","Lestes sponsa",NA,"LC",0,"Gulf of Gdansk",0
"invert","Lestes sponsa",NA,"LC",0,"Bornholm Basin",1
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"Kattegat",1
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"The Sound",0
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"Great Belt",0
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"Kiel Bay",0
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"Arkona Basin",0
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"Bornholm Basin",0
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"Western Gotland Basin",0
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"Northern Baltic Proper",0
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"Aland Sea",0
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"Bothnian Sea",0
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"The Quark",0
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"Bothnian Bay",0
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"Gulf of Finland",0
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Leucon (Leucon) fulvus",NA,"LC",0,"Gulf of Riga",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"Kattegat",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"The Sound",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"Great Belt",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"Kiel Bay",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"Arkona Basin",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"Bornholm Basin",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"Western Gotland Basin",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"Northern Baltic Proper",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"Aland Sea",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"Bothnian Sea",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"The Quark",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"Bothnian Bay",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"Gulf of Finland",1
"invert","Leucorrhinia pectoralis",NA,"LC",0,"Gulf of Gdansk",0
"invert","Leucorrhinia pectoralis",NA,"LC",0,"Gulf of Riga",0
"invert","Leucothoe incisa",NA,"LC",0,"Kattegat",1
"invert","Leucothoe incisa",NA,"LC",0,"The Sound",0
"invert","Leucothoe incisa",NA,"LC",0,"Great Belt",0
"invert","Leucothoe incisa",NA,"LC",0,"Kiel Bay",0
"invert","Leucothoe incisa",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Leucothoe incisa",NA,"LC",0,"Arkona Basin",0
"invert","Leucothoe incisa",NA,"LC",0,"Bornholm Basin",0
"invert","Leucothoe incisa",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Leucothoe incisa",NA,"LC",0,"Western Gotland Basin",0
"invert","Leucothoe incisa",NA,"LC",0,"Northern Baltic Proper",0
"invert","Leucothoe incisa",NA,"LC",0,"Aland Sea",0
"invert","Leucothoe incisa",NA,"LC",0,"Bothnian Sea",0
"invert","Leucothoe incisa",NA,"LC",0,"The Quark",0
"invert","Leucothoe incisa",NA,"LC",0,"Bothnian Bay",0
"invert","Leucothoe incisa",NA,"LC",0,"Gulf of Finland",0
"invert","Leucothoe incisa",NA,"LC",0,"Gulf of Gdansk",0
"invert","Leucothoe incisa",NA,"LC",0,"Gulf of Riga",0
"invert","Levinsenia gracilis",NA,"LC",0,"Kattegat",1
"invert","Levinsenia gracilis",NA,"LC",0,"The Sound",1
"invert","Levinsenia gracilis",NA,"LC",0,"Great Belt",1
"invert","Levinsenia gracilis",NA,"LC",0,"Kiel Bay",1
"invert","Levinsenia gracilis",NA,"LC",0,"Bay of Mecklenburg",1
"invert","Levinsenia gracilis",NA,"LC",0,"Arkona Basin",1
"invert","Levinsenia gracilis",NA,"LC",0,"Bornholm Basin",1
"invert","Levinsenia gracilis",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Levinsenia gracilis",NA,"LC",0,"Western Gotland Basin",0
"invert","Levinsenia gracilis",NA,"LC",0,"Northern Baltic Proper",0
"invert","Levinsenia gracilis",NA,"LC",0,"Aland Sea",0
"invert","Levinsenia gracilis",NA,"LC",0,"Bothnian Sea",0
"invert","Levinsenia gracilis",NA,"LC",0,"The Quark",0
"invert","Levinsenia gracilis",NA,"LC",0,"Bothnian Bay",0
"invert","Levinsenia gracilis",NA,"LC",0,"Gulf of Finland",0
"invert","Levinsenia gracilis",NA,"LC",0,"Gulf of Gdansk",0
"invert","Levinsenia gracilis",NA,"LC",0,"Gulf of Riga",0
"invert","Levinsenia gracilis",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Levinsenia gracilis",NA,"LC",0,"Kiel Bay",0
"invert","Levinsenia gracilis",NA,"LC",0,"Bornholm Basin",0
"invert","Levinsenia gracilis",NA,"LC",0,"Arkona Basin",0
"invert","Libellula quadrimaculata",NA,"LC",0,"Kattegat",0
"invert","Libellula quadrimaculata",NA,"LC",0,"The Sound",0
"invert","Libellula quadrimaculata",NA,"LC",0,"Great Belt",0
"invert","Libellula quadrimaculata",NA,"LC",0,"Kiel Bay",0
"invert","Libellula quadrimaculata",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Libellula quadrimaculata",NA,"LC",0,"Arkona Basin",0
"invert","Libellula quadrimaculata",NA,"LC",0,"Bornholm Basin",0
"invert","Libellula quadrimaculata",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Libellula quadrimaculata",NA,"LC",0,"Western Gotland Basin",0
"invert","Libellula quadrimaculata",NA,"LC",0,"Northern Baltic Proper",0
"invert","Libellula quadrimaculata",NA,"LC",0,"Aland Sea",0
"invert","Libellula quadrimaculata",NA,"LC",0,"Bothnian Sea",0
"invert","Libellula quadrimaculata",NA,"LC",0,"The Quark",0
"invert","Libellula quadrimaculata",NA,"LC",0,"Bothnian Bay",0
"invert","Libellula quadrimaculata",NA,"LC",0,"Gulf of Finland",1
"invert","Libellula quadrimaculata",NA,"LC",0,"Gulf of Gdansk",0
"invert","Libellula quadrimaculata",NA,"LC",0,"Gulf of Riga",0
"invert","Libellula quadrimaculata",NA,"LC",0,"Bornholm Basin",1
"invert","Libellula quadrimaculata",NA,"LC",0,"Gulf of Gdansk",1
"invert","Lichenopora verrucaria",NA,"LC",0,"Kattegat",1
"invert","Lichenopora verrucaria",NA,"LC",0,"The Sound",0
"invert","Lichenopora verrucaria",NA,"LC",0,"Great Belt",0
"invert","Lichenopora verrucaria",NA,"LC",0,"Kiel Bay",0
"invert","Lichenopora verrucaria",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Lichenopora verrucaria",NA,"LC",0,"Arkona Basin",0
"invert","Lichenopora verrucaria",NA,"LC",0,"Bornholm Basin",0
"invert","Lichenopora verrucaria",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Lichenopora verrucaria",NA,"LC",0,"Western Gotland Basin",0
"invert","Lichenopora verrucaria",NA,"LC",0,"Northern Baltic Proper",0
"invert","Lichenopora verrucaria",NA,"LC",0,"Aland Sea",0
"invert","Lichenopora verrucaria",NA,"LC",0,"Bothnian Sea",0
"invert","Lichenopora verrucaria",NA,"LC",0,"The Quark",0
"invert","Lichenopora verrucaria",NA,"LC",0,"Bothnian Bay",0
"invert","Lichenopora verrucaria",NA,"LC",0,"Gulf of Finland",0
"invert","Lichenopora verrucaria",NA,"LC",0,"Gulf of Gdansk",0
"invert","Lichenopora verrucaria",NA,"LC",0,"Gulf of Riga",0
"invert","Limapontia capitata",NA,"LC",0,"Kattegat",0
