"ID","Country","Station_Name","Group_Name","Latitude","Longitude","Minimum_Year","Maximum_Year","Sampling_Depth","Organisation","MSTAT","WLTYP","Description","Other_area","Purpose_spatial","Purpose_temporal","Contaminant_parameters_in_biota","impact_RH","impact_B","impact_I","Station_Name2"
179277,"United Kingdom","MorayF_SouthKessockLagoon_se","","57.49093","-4.24987",1980,NA,"","OSPAR","","T","Moray Firth: South Kessock Lagoon. Inverness","",TRUE,FALSE,FALSE,NA,NA,NA,"morayf_southkessocklagoon_se"
179278,"United Kingdom","MorayF_SouthKessockLagoon_sh","","57.49093","-4.24987",1980,NA,"","OSPAR","","T","Moray Firth: South Kessock Lagoon. Inverness","",TRUE,FALSE,TRUE,NA,NA,NA,"morayf_southkessocklagoon_sh"
179279,"United Kingdom","MorayF_SouthKessockLagoon_wa","","57.49093","-4.24987",1980,NA,"","OSPAR","","T","Moray Firth: South Kessock Lagoon. Inverness","",TRUE,FALSE,FALSE,NA,NA,NA,"morayf_southkessocklagoon_wa"
179280,"United Kingdom","MorayF_SpeyEstuary_fi","","57.67469","-3.10013",1980,NA,"","OSPAR","","TT","Moray Firth: Spey Estuary","",TRUE,FALSE,TRUE,NA,NA,NA,"morayf_speyestuary_fi"
179281,"United Kingdom","MorayF_SpeyEstuary_se","","57.67469","-3.10013",1980,NA,"","OSPAR","","TT","Moray Firth: Spey Estuary","",TRUE,FALSE,FALSE,NA,NA,NA,"morayf_speyestuary_se"
179282,"United Kingdom","MorayF_SpeyEstuary_sh","","57.67469","-3.10013",1980,NA,"","OSPAR","","TT","Moray Firth: Spey Estuary","",TRUE,FALSE,TRUE,NA,NA,NA,"morayf_speyestuary_sh"
179283,"United Kingdom","MorayF_SpeyEstuary_wa","","57.67469","-3.10013",1980,NA,"","OSPAR","","TT","Moray Firth: Spey Estuary","",TRUE,FALSE,FALSE,NA,NA,NA,"morayf_speyestuary_wa"
179284,"United Kingdom","MorayF_WhitenessHead_fi","","57.65662","-3.74886",1980,NA,"","OSPAR","","C","Moray Firth: Whiteness Head to Burghead","",TRUE,FALSE,TRUE,NA,NA,NA,"morayf_whitenesshead_fi"
179285,"United Kingdom","MorayF_WhitenessHead_se","","57.65662","-3.74886",1980,NA,"","OSPAR","","C","Moray Firth: Whiteness Head to Burghead","",TRUE,FALSE,FALSE,NA,NA,NA,"morayf_whitenesshead_se"
179286,"United Kingdom","MorayF_WhitenessHead_sh","","57.65662","-3.74886",1980,NA,"","OSPAR","","C","Moray Firth: Whiteness Head to Burghead","",TRUE,FALSE,TRUE,NA,NA,NA,"morayf_whitenesshead_sh"
179287,"United Kingdom","MorayF_WhitenessHead_wa","","57.65662","-3.74886",1980,NA,"","OSPAR","","C","Moray Firth: Whiteness Head to Burghead","",TRUE,FALSE,FALSE,NA,NA,NA,"morayf_whitenesshead_wa"
179288,"United Kingdom","MorayF_WickBay_fi","","58.44043","-3.07985",1980,NA,"","OSPAR","","C","Moray Firth: Wick Bay","",TRUE,FALSE,TRUE,NA,NA,NA,"morayf_wickbay_fi"
179289,"United Kingdom","MorayF_WickBay_se","","58.44043","-3.07985",1980,NA,"","OSPAR","","C","Moray Firth: Wick Bay","",TRUE,FALSE,FALSE,NA,NA,NA,"morayf_wickbay_se"
179290,"United Kingdom","MorayF_WickBay_sh","","58.44043","-3.07985",1980,NA,"","OSPAR","","C","Moray Firth: Wick Bay","",TRUE,FALSE,TRUE,NA,NA,NA,"morayf_wickbay_sh"
179291,"United Kingdom","MorayF_WickBay_wa","","58.44043","-3.07985",1980,NA,"","OSPAR","","C","Moray Firth: Wick Bay","",TRUE,FALSE,FALSE,NA,NA,NA,"morayf_wickbay_wa"
179292,"United Kingdom","NENorthSea_NENSOpenSea_fi","","59","4",1980,NA,"","OSPAR","","MO","North Eastern North Sea: NENS - Open Sea","",TRUE,FALSE,TRUE,NA,NA,NA,"nenorthsea_nensopensea_fi"
179293,"United Kingdom","NENorthSea_NENSOpenSea_se","","59","4",1980,NA,"","OSPAR","","MO","North Eastern North Sea: NENS - Open Sea","",TRUE,FALSE,FALSE,NA,NA,NA,"nenorthsea_nensopensea_se"
179294,"United Kingdom","NENorthSea_NENSOpenSea_sh","","59","4",1980,NA,"","OSPAR","","MO","North Eastern North Sea: NENS - Open Sea","",TRUE,FALSE,TRUE,NA,NA,NA,"nenorthsea_nensopensea_sh"
179295,"United Kingdom","NENorthSea_NENSOpenSea_wa","","59","4",1980,NA,"","OSPAR","","MO","North Eastern North Sea: NENS - Open Sea","",TRUE,FALSE,FALSE,NA,NA,NA,"nenorthsea_nensopensea_wa"
179296,"United Kingdom","NScotland_BayBrough200454_fi","","59.26375","-2.60096",1980,NA,"","OSPAR","","C","N Scotland: Bay of Brough Lagoons. Orkney 200454","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_baybrough200454_fi"
179297,"United Kingdom","NScotland_BayBrough200454_se","","59.26375","-2.60096",1980,NA,"","OSPAR","","C","N Scotland: Bay of Brough Lagoons. Orkney 200454","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_baybrough200454_se"
179298,"United Kingdom","NScotland_BayBrough200454_sh","","59.26375","-2.60096",1980,NA,"","OSPAR","","C","N Scotland: Bay of Brough Lagoons. Orkney 200454","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_baybrough200454_sh"
179299,"United Kingdom","NScotland_BayBrough200454_wa","","59.26375","-2.60096",1980,NA,"","OSPAR","","C","N Scotland: Bay of Brough Lagoons. Orkney 200454","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_baybrough200454_wa"
179300,"United Kingdom","NScotland_BayBrough200455_fi","","59.26155","-2.59989",1980,NA,"","OSPAR","","C","N Scotland: Bay of Brough Lagoons. Orkney 200455","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_baybrough200455_fi"
179301,"United Kingdom","NScotland_BayBrough200455_se","","59.26155","-2.59989",1980,NA,"","OSPAR","","C","N Scotland: Bay of Brough Lagoons. Orkney 200455","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_baybrough200455_se"
179302,"United Kingdom","NScotland_BayBrough200455_sh","","59.26155","-2.59989",1980,NA,"","OSPAR","","C","N Scotland: Bay of Brough Lagoons. Orkney 200455","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_baybrough200455_sh"
179303,"United Kingdom","NScotland_BayBrough200455_wa","","59.26155","-2.59989",1980,NA,"","OSPAR","","C","N Scotland: Bay of Brough Lagoons. Orkney 200455","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_baybrough200455_wa"
179304,"United Kingdom","NScotland_BayOfHamLagoon_fi","","59.1733","-2.95946",1980,NA,"","OSPAR","","C","N Scotland: Bay of Ham Lagoon. Orkney","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_bayofhamlagoon_fi"
179305,"United Kingdom","NScotland_BayOfHamLagoon_se","","59.1733","-2.95946",1980,NA,"","OSPAR","","C","N Scotland: Bay of Ham Lagoon. Orkney","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_bayofhamlagoon_se"
179306,"United Kingdom","NScotland_BayOfHamLagoon_sh","","59.1733","-2.95946",1980,NA,"","OSPAR","","C","N Scotland: Bay of Ham Lagoon. Orkney","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_bayofhamlagoon_sh"
179307,"United Kingdom","NScotland_BayOfHamLagoon_wa","","59.1733","-2.95946",1980,NA,"","OSPAR","","C","N Scotland: Bay of Ham Lagoon. Orkney","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_bayofhamlagoon_wa"
179308,"United Kingdom","NScotland_BreckNessNoupHd_fi","","59.1642","-3.25436",1980,NA,"","OSPAR","","C","N Scotland: Breck Ness to Noup Head","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_brecknessnouphd_fi"
179309,"United Kingdom","NScotland_BreckNessNoupHd_se","","59.1642","-3.25436",1980,NA,"","OSPAR","","C","N Scotland: Breck Ness to Noup Head","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_brecknessnouphd_se"
179310,"United Kingdom","NScotland_BreckNessNoupHd_sh","","59.1642","-3.25436",1980,NA,"","OSPAR","","C","N Scotland: Breck Ness to Noup Head","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_brecknessnouphd_sh"
179311,"United Kingdom","NScotland_BreckNessNoupHd_wa","","59.1642","-3.25436",1980,NA,"","OSPAR","","C","N Scotland: Breck Ness to Noup Head","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_brecknessnouphd_wa"
179312,"United Kingdom","NScotland_BurghHeadMullHd_fi","","59.02601","-2.65049",1980,NA,"","OSPAR","","C","N Scotland: Burgh Head to Mull Head","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_burghheadmullhd_fi"
179313,"United Kingdom","NScotland_BurghHeadMullHd_se","","59.02601","-2.65049",1980,NA,"","OSPAR","","C","N Scotland: Burgh Head to Mull Head","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_burghheadmullhd_se"
179314,"United Kingdom","NScotland_BurghHeadMullHd_sh","","59.02601","-2.65049",1980,NA,"","OSPAR","","C","N Scotland: Burgh Head to Mull Head","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_burghheadmullhd_sh"
179315,"United Kingdom","NScotland_BurghHeadMullHd_wa","","59.02601","-2.65049",1980,NA,"","OSPAR","","C","N Scotland: Burgh Head to Mull Head","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_burghheadmullhd_wa"
179316,"United Kingdom","NScotland_CWrathStrathyPt_fi","","58.60336","-4.52191",1980,NA,"","OSPAR","","C","N Scotland: Cape Wrath to Strathy Point","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_cwrathstrathypt_fi"
179317,"United Kingdom","NScotland_CWrathStrathyPt_se","","58.60336","-4.52191",1980,NA,"","OSPAR","","C","N Scotland: Cape Wrath to Strathy Point","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_cwrathstrathypt_se"
179318,"United Kingdom","NScotland_CWrathStrathyPt_sh","","58.60336","-4.52191",1980,NA,"","OSPAR","","C","N Scotland: Cape Wrath to Strathy Point","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_cwrathstrathypt_sh"
179319,"United Kingdom","NScotland_CWrathStrathyPt_wa","","58.60336","-4.52191",1980,NA,"","OSPAR","","C","N Scotland: Cape Wrath to Strathy Point","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_cwrathstrathypt_wa"
179320,"United Kingdom","NScotland_DunnetBay_fi","","58.60929","-3.38373",1980,NA,"","OSPAR","","C","N Scotland: Dunnet Bay","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_dunnetbay_fi"
179321,"United Kingdom","NScotland_DunnetBay_se","","58.60929","-3.38373",1980,NA,"","OSPAR","","C","N Scotland: Dunnet Bay","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_dunnetbay_se"
179322,"United Kingdom","NScotland_DunnetBay_sh","","58.60929","-3.38373",1980,NA,"","OSPAR","","C","N Scotland: Dunnet Bay","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_dunnetbay_sh"
179323,"United Kingdom","NScotland_DunnetBay_wa","","58.60929","-3.38373",1980,NA,"","OSPAR","","C","N Scotland: Dunnet Bay","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_dunnetbay_wa"
179324,"United Kingdom","NScotland_DunnetHead_fi","","58.67908","-3.13706",1980,NA,"","OSPAR","","C","N Scotland: Dunnet Head to Duncansby Head","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_dunnethead_fi"
179325,"United Kingdom","NScotland_DunnetHead_se","","58.67908","-3.13706",1980,NA,"","OSPAR","","C","N Scotland: Dunnet Head to Duncansby Head","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_dunnethead_se"
179326,"United Kingdom","NScotland_DunnetHead_sh","","58.67908","-3.13706",1980,NA,"","OSPAR","","C","N Scotland: Dunnet Head to Duncansby Head","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_dunnethead_sh"
179327,"United Kingdom","NScotland_DunnetHead_wa","","58.67908","-3.13706",1980,NA,"","OSPAR","","C","N Scotland: Dunnet Head to Duncansby Head","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_dunnethead_wa"
179328,"United Kingdom","NScotland_DurnessBay_fi","","58.57244","-4.73665",1980,NA,"","OSPAR","","C","N Scotland: Durness Bay","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_durnessbay_fi"
179329,"United Kingdom","NScotland_DurnessBay_se","","58.57244","-4.73665",1980,NA,"","OSPAR","","C","N Scotland: Durness Bay","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_durnessbay_se"
179330,"United Kingdom","NScotland_DurnessBay_sh","","58.57244","-4.73665",1980,NA,"","OSPAR","","C","N Scotland: Durness Bay","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_durnessbay_sh"
179331,"United Kingdom","NScotland_DurnessBay_wa","","58.57244","-4.73665",1980,NA,"","OSPAR","","C","N Scotland: Durness Bay","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_durnessbay_wa"
179332,"United Kingdom","NScotland_FairIsle_fi","","59.54535","-1.55418",1980,NA,"","OSPAR","","C","N Scotland: Fair Isle","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_fairisle_fi"
179333,"United Kingdom","NScotland_FairIsle_se","","59.54535","-1.55418",1980,NA,"","OSPAR","","C","N Scotland: Fair Isle","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_fairisle_se"
179334,"United Kingdom","NScotland_FairIsle_sh","","59.54535","-1.55418",1980,NA,"","OSPAR","","C","N Scotland: Fair Isle","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_fairisle_sh"
179335,"United Kingdom","NScotland_FairIsle_wa","","59.54535","-1.55418",1980,NA,"","OSPAR","","C","N Scotland: Fair Isle","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_fairisle_wa"
179336,"United Kingdom","NScotland_FairIsleInterme_fi","","59.57369","-1.88426",1980,NA,"","OSPAR","","MO","N Scotland: Fair Isle, Intermediate","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_fairisleinterme_fi"
179337,"United Kingdom","NScotland_FairIsleInterme_se","","59.57369","-1.88426",1980,NA,"","OSPAR","","MO","N Scotland: Fair Isle, Intermediate","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_fairisleinterme_se"
179338,"United Kingdom","NScotland_FairIsleInterme_sh","","59.57369","-1.88426",1980,NA,"","OSPAR","","MO","N Scotland: Fair Isle, Intermediate","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_fairisleinterme_sh"
179339,"United Kingdom","NScotland_FairIsleInterme_wa","","59.57369","-1.88426",1980,NA,"","OSPAR","","MO","N Scotland: Fair Isle, Intermediate","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_fairisleinterme_wa"
179340,"United Kingdom","NScotland_KirkHope_fi","","58.79205","-3.14197",1980,NA,"","OSPAR","","C","N Scotland: Kirk Hope","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_kirkhope_fi"
179341,"United Kingdom","NScotland_KirkHope_se","","58.79205","-3.14197",1980,NA,"","OSPAR","","C","N Scotland: Kirk Hope","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_kirkhope_se"
179342,"United Kingdom","NScotland_KirkHope_sh","","58.79205","-3.14197",1980,NA,"","OSPAR","","C","N Scotland: Kirk Hope","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_kirkhope_sh"
179343,"United Kingdom","NScotland_KirkHope_wa","","58.79205","-3.14197",1980,NA,"","OSPAR","","C","N Scotland: Kirk Hope","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_kirkhope_wa"
179344,"United Kingdom","NScotland_Kirkwall_fi","","59.01004","-2.94367",1980,NA,"","OSPAR","","C","N Scotland: Kirkwall","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_kirkwall_fi"
179345,"United Kingdom","NScotland_Kirkwall_se","","59.01004","-2.94367",1980,NA,"","OSPAR","","C","N Scotland: Kirkwall","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_kirkwall_se"
179346,"United Kingdom","NScotland_Kirkwall_sh","","59.01004","-2.94367",1980,NA,"","OSPAR","","C","N Scotland: Kirkwall","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_kirkwall_sh"
179347,"United Kingdom","NScotland_Kirkwall_wa","","59.01004","-2.94367",1980,NA,"","OSPAR","","C","N Scotland: Kirkwall","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_kirkwall_wa"
179348,"United Kingdom","NScotland_KirkwallLagoon_fi","","58.98349","-2.96689",1980,NA,"","OSPAR","","C","N Scotland: Kirkwall Lagoon. Mainland. Orkney","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_kirkwalllagoon_fi"
179349,"United Kingdom","NScotland_KirkwallLagoon_se","","58.98349","-2.96689",1980,NA,"","OSPAR","","C","N Scotland: Kirkwall Lagoon. Mainland. Orkney","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_kirkwalllagoon_se"
179350,"United Kingdom","NScotland_KirkwallLagoon_sh","","58.98349","-2.96689",1980,NA,"","OSPAR","","C","N Scotland: Kirkwall Lagoon. Mainland. Orkney","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_kirkwalllagoon_sh"
179351,"United Kingdom","NScotland_KirkwallLagoon_wa","","58.98349","-2.96689",1980,NA,"","OSPAR","","C","N Scotland: Kirkwall Lagoon. Mainland. Orkney","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_kirkwalllagoon_wa"
179352,"United Kingdom","NScotland_KyleOfDurness_fi","","58.56551","-4.81128",1980,NA,"","OSPAR","","C","N Scotland: Kyle of Durness","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_kyleofdurness_fi"
179353,"United Kingdom","NScotland_KyleOfDurness_se","","58.56551","-4.81128",1980,NA,"","OSPAR","","C","N Scotland: Kyle of Durness","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_kyleofdurness_se"
179354,"United Kingdom","NScotland_KyleOfDurness_sh","","58.56551","-4.81128",1980,NA,"","OSPAR","","C","N Scotland: Kyle of Durness","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_kyleofdurness_sh"
179355,"United Kingdom","NScotland_KyleOfDurness_wa","","58.56551","-4.81128",1980,NA,"","OSPAR","","C","N Scotland: Kyle of Durness","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_kyleofdurness_wa"
179356,"United Kingdom","NScotland_KyleOfTongue_fi","","58.49337","-4.42967",1980,NA,"","OSPAR","","CF","N Scotland: Kyle of Tongue","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_kyleoftongue_fi"
179357,"United Kingdom","NScotland_KyleOfTongue_se","","58.49337","-4.42967",1980,NA,"","OSPAR","","CF","N Scotland: Kyle of Tongue","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_kyleoftongue_se"
179358,"United Kingdom","NScotland_KyleOfTongue_sh","","58.49337","-4.42967",1980,NA,"","OSPAR","","CF","N Scotland: Kyle of Tongue","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_kyleoftongue_sh"
179359,"United Kingdom","NScotland_KyleOfTongue_wa","","58.49337","-4.42967",1980,NA,"","OSPAR","","CF","N Scotland: Kyle of Tongue","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_kyleoftongue_wa"
179360,"United Kingdom","NScotland_LittleSeaLagoon_fi","","59.24514","-2.5843",1980,NA,"","OSPAR","","C","N Scotland: Little Sea Laqoon. Sanday. Orkney","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_littlesealagoon_fi"
179361,"United Kingdom","NScotland_LittleSeaLagoon_se","","59.24514","-2.5843",1980,NA,"","OSPAR","","C","N Scotland: Little Sea Laqoon. Sanday. Orkney","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_littlesealagoon_se"
179362,"United Kingdom","NScotland_LittleSeaLagoon_sh","","59.24514","-2.5843",1980,NA,"","OSPAR","","C","N Scotland: Little Sea Laqoon. Sanday. Orkney","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_littlesealagoon_sh"
179363,"United Kingdom","NScotland_LittleSeaLagoon_wa","","59.24514","-2.5843",1980,NA,"","OSPAR","","C","N Scotland: Little Sea Laqoon. Sanday. Orkney","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_littlesealagoon_wa"
179364,"United Kingdom","NScotland_LochAnHavurn_fi","","58.44688","-4.74963",1980,NA,"","OSPAR","","C","N Scotland: Lochan Havurn. Loch Eriboll","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_lochanhavurn_fi"
179365,"United Kingdom","NScotland_LochAnHavurn_se","","58.44688","-4.74963",1980,NA,"","OSPAR","","C","N Scotland: Lochan Havurn. Loch Eriboll","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_lochanhavurn_se"
179366,"United Kingdom","NScotland_LochAnHavurn_sh","","58.44688","-4.74963",1980,NA,"","OSPAR","","C","N Scotland: Lochan Havurn. Loch Eriboll","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_lochanhavurn_sh"
179367,"United Kingdom","NScotland_LochAnHavurn_wa","","58.44688","-4.74963",1980,NA,"","OSPAR","","C","N Scotland: Lochan Havurn. Loch Eriboll","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_lochanhavurn_wa"
179368,"United Kingdom","NScotland_LochEriboll_fi","","58.51901","-4.6643",1980,NA,"","OSPAR","","CF","N Scotland: Loch Eriboll","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_locheriboll_fi"
179369,"United Kingdom","NScotland_LochEriboll_se","","58.51901","-4.6643",1980,NA,"","OSPAR","","CF","N Scotland: Loch Eriboll","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_locheriboll_se"
179370,"United Kingdom","NScotland_LochEriboll_sh","","58.51901","-4.6643",1980,NA,"","OSPAR","","CF","N Scotland: Loch Eriboll","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_locheriboll_sh"
179371,"United Kingdom","NScotland_LochEriboll_wa","","58.51901","-4.6643",1980,NA,"","OSPAR","","CF","N Scotland: Loch Eriboll","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_locheriboll_wa"
179372,"United Kingdom","NScotland_LochOfAyre_fi","","58.89487","-2.92225",1980,NA,"","OSPAR","","C","N Scotland: Loch of Ayre. Mainland. Orkney","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_lochofayre_fi"
179373,"United Kingdom","NScotland_LochOfAyre_se","","58.89487","-2.92225",1980,NA,"","OSPAR","","C","N Scotland: Loch of Ayre. Mainland. Orkney","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_lochofayre_se"
179374,"United Kingdom","NScotland_LochOfAyre_sh","","58.89487","-2.92225",1980,NA,"","OSPAR","","C","N Scotland: Loch of Ayre. Mainland. Orkney","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_lochofayre_sh"
179375,"United Kingdom","NScotland_LochOfAyre_wa","","58.89487","-2.92225",1980,NA,"","OSPAR","","C","N Scotland: Loch of Ayre. Mainland. Orkney","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_lochofayre_wa"
179376,"United Kingdom","NScotland_LochOfStenness_fi","","58.99862","-3.25202",1980,NA,"","OSPAR","","C","N Scotland: Loch of Stenness. Mainland. Orkney","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_lochofstenness_fi"
179377,"United Kingdom","NScotland_LochOfStenness_se","","58.99862","-3.25202",1980,NA,"","OSPAR","","C","N Scotland: Loch of Stenness. Mainland. Orkney","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_lochofstenness_se"
179378,"United Kingdom","NScotland_LochOfStenness_sh","","58.99862","-3.25202",1980,NA,"","OSPAR","","C","N Scotland: Loch of Stenness. Mainland. Orkney","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_lochofstenness_sh"
179379,"United Kingdom","NScotland_LochOfStenness_wa","","58.99862","-3.25202",1980,NA,"","OSPAR","","C","N Scotland: Loch of Stenness. Mainland. Orkney","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_lochofstenness_wa"
179380,"United Kingdom","NScotland_LongAyreLagoon_fi","","58.97123","-2.87264",1980,NA,"","OSPAR","","C","N Scotland: Long Ayre Lagoon. Mainland. Orkney","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_longayrelagoon_fi"
179381,"United Kingdom","NScotland_LongAyreLagoon_se","","58.97123","-2.87264",1980,NA,"","OSPAR","","C","N Scotland: Long Ayre Lagoon. Mainland. Orkney","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_longayrelagoon_se"
179382,"United Kingdom","NScotland_LongAyreLagoon_sh","","58.97123","-2.87264",1980,NA,"","OSPAR","","C","N Scotland: Long Ayre Lagoon. Mainland. Orkney","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_longayrelagoon_sh"
179383,"United Kingdom","NScotland_LongAyreLagoon_wa","","58.97123","-2.87264",1980,NA,"","OSPAR","","C","N Scotland: Long Ayre Lagoon. Mainland. Orkney","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_longayrelagoon_wa"
179384,"United Kingdom","NScotland_MullHeadOldHead_fi","","58.85862","-2.74761",1980,NA,"","OSPAR","","C","N Scotland: Mull Head to Old Head","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_mullheadoldhead_fi"
179385,"United Kingdom","NScotland_MullHeadOldHead_se","","58.85862","-2.74761",1980,NA,"","OSPAR","","C","N Scotland: Mull Head to Old Head","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_mullheadoldhead_se"
179386,"United Kingdom","NScotland_MullHeadOldHead_sh","","58.85862","-2.74761",1980,NA,"","OSPAR","","C","N Scotland: Mull Head to Old Head","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_mullheadoldhead_sh"
179387,"United Kingdom","NScotland_MullHeadOldHead_wa","","58.85862","-2.74761",1980,NA,"","OSPAR","","C","N Scotland: Mull Head to Old Head","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_mullheadoldhead_wa"
179388,"United Kingdom","NScotland_NoupHeadStartPt_fi","","59.34259","-2.65602",1980,NA,"","OSPAR","","C","N Scotland: Noup Head to Start Point","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_noupheadstartpt_fi"
179389,"United Kingdom","NScotland_NoupHeadStartPt_se","","59.34259","-2.65602",1980,NA,"","OSPAR","","C","N Scotland: Noup Head to Start Point","",TRUE,FALSE,FALSE,NA,NA,NA,"nscotland_noupheadstartpt_se"
179390,"United Kingdom","NScotland_NoupHeadStartPt_sh","","59.34259","-2.65602",1980,NA,"","OSPAR","","C","N Scotland: Noup Head to Start Point","",TRUE,FALSE,TRUE,NA,NA,NA,"nscotland_noupheadstartpt_sh"
